index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,web_IPC,web_IPS,web_cache_misses,web_cache_ref,web_cpupercent,web_cs,web_disk,web_kvm_exit,web_llc_bw,web_mem_bw,web_memory,web_net,web_sched_iowait,web_sched_switch,web_sched_wait,weighted_latency,index_prev
775,parsec,1.48E+18,1481695242,prev,1.48E+12,0,TRUE,0.5,947863852.5,20874495.5,302450665,91.733,15614,138.953,420234,222697425,75323034.5,15798.969,19.64,7068123,15615,4749966555,0.001,;5;4;6;20;19;16;7;3;12;6;2;14;18,2,base,0.000001,189887,0.001,240.278,2,245.456,0.686,3798367.5,17907,51521,0.042,7,0,50,47565,82631,2048,0,0,7,5758496,0.001,
776,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.619,1301808636,19181134.5,392737871.5,96.107,11285,50.995,665131.5,167481964,57453121.5,15821.367,149.357,9311091,11292,6900141713,0.001,;5;4;6;20;19;16;7;3;12;6;2;14;18,2,base,0.221106,0.858805279,229.129,252.591,18,258.109,0.437,47239971.5,812271,11666854,7.97,128,0,4558,1337545,587179.5,2048,193.112,0,128,168590341.5,110.553,775
777,parsec,1.48E+18,1481695242,prev,1.48E+12,0,TRUE,0.554,1048106550,20136795.5,325867689,92.621,14968,65,473819,202271352.5,63112165.5,15824.961,18.115,8006798.5,14968,5090179001,0.001,;6;8;7;17;7;6;17;4;6;14;20;12;2,2,base,0.000001,189887,0.001,74.343,2,82.223,0.844,2724045.5,811,858547,0,7,0,23,12646,4577,2048,0,0,7,7731518.5,0.001,
778,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.606,1189195714,19080440.5,363228983.5,95.65,12130,67.005,566453,173961615,61171953.5,15828.918,150.25,22881565.5,12135,6658133362,0.001,;6;8;7;17;7;6;17;4;6;14;20;12;2,2,base,0.21596,0.879269309,227.154,74.327,18,79.428,0.831,18236239.5,411380,3457361.5,7.83,183,0,3498,2163051,4530962,2048,237.734,0,188,197244467,107.98,777
779,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.598,1341488957,20453892.5,399133293,95.521,12518,2906.933,649182,188680675.5,59197010,15830.402,162.708,50928357.5,12474,6949701391,0.001,;7;12;3;16;7;7;11;20;15;19;12;3;14,2,base,0.21213,0.895144487,219.925,237.813,18,243.299,1.143,51853414,427450,12926754.5,7.886,112,0,5778,5801457.5,420440,2048,260.69,3679149.5,120,178433813.5,106.065,
780,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.564,1643417045,17993677,489805789,97.279,9369,235.983,593447.5,154333419,63852578.5,15821.789,139.778,19413635.5,9372,8100795250,0.001,;8;19;8;5;8;7;20;20;12;4;19;4;3,2,base,0.216812,0.875814069,228.039,76.506,18,1088.775,2.283,51478035.5,750710,7864542.5,7.668,144,0,2628,1345665.5,1367821.5,2048,245.57,3116638,145,173270079,108.406,
781,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.578,1217539717,19963455.5,364701248.5,94.325,13013,210.015,532532,192836562,63639936.5,15821.75,161.997,169488310,13013,6533921729,0.001,;9;8;20;20;13;2;4;11;3;16;9;7;17,2,base,0.214486,0.885311862,223.367,77.325,18,82.409,0.372,11573319.5,373458,3369376,7.872,105,0,2860,3116371,1036608.5,2048,232.328,23945658.5,113,176962760.5,107.243,
782,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.574,1244991251,20455475,375667164.5,91.796,13907,173.002,563917.5,224717803,80942175.5,15830.156,150.066,89211359,13905,6153323192,0.001,;10;17;18;16;16;1;18;17;8;5;5;15;17,2,base,0.212365,0.894153933,223.033,264.796,18,271.746,0.257,12081801.5,498231,3751488.5,8.075,92,0,3318,1166221,555851.5,2048,233.452,15235622.5,91,111190376.5,106.183,
783,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.597,1296083816,19557108.5,383589529.5,94.02,12605,1479.919,589336,185519731,74166449.5,15865.137,149.564,70872891.5,12604,6442429275,0.001,;11;6;4;20;7;19;13;11;15;18;13;8;20,2,base,0.214558,0.885014775,221.919,89.465,18,95.262,0.339,12427786,496419,3277272,7.875,124,0,3064,1339589,966668,2048,195.102,0,125,147481327,107.279,
784,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.586,1333661728,24320583,412794024,93.237,16113,53.004,630865.5,223767596.5,80609398.5,15881.605,156.456,4428568,16113,6454218739,0.001,;12;16;3;17;10;3;15;5;15;1;10;15;6,2,base,0.213092,0.891103373,222.223,74.396,18,79.379,0.165,10477511.5,341962,5474293.5,7.928,103,0,4079,1393648.5,1075793.5,2048,223.946,3423863.5,96,152736562,106.546,
785,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.573,1170312756,20489482,356330349,93.037,13529,131.005,539916.5,212557221.5,71478037.5,15865.98,149.618,25310967.5,13522,6286631043,0.001,;13;20;20;7;11;1;19;14;2;18;4;20;1,2,base,0.210116,0.903724609,213.38,259.014,20,264.784,0.36,12207249,562136.5,3862440,8.019,116,0,1915,2250444.5,1171686,2048,236.88,142935,116,134052168.5,105.058,
786,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.575,1227582181,21808638,377465511.5,92.7,15219,961.046,582170.5,213963057.5,78094782,15864.273,150.473,20084630,15220,6112679781,0.001,;14;19;8;19;10;10;10;4;15;7;16;14;1,2,base,0.207768,0.913937661,214.111,76.703,20,1088.214,0.465,14601453.5,458557,3851074.5,7.973,98,0,2435,1426824.5,505356.5,2048,258.9,3431165,97,124349612.5,103.884,
787,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.584,1270941771,21925929,382460606.5,92.92,14677,1343.089,593324.5,208692985,75077220,15861.828,159.714,33932783,14676,6335431674,0.001,;15;2;3;18;8;19;16;16;7;13;15;12;15,2,base,0.214211,0.886448408,226.231,75.791,18,81.944,0.293,8870413,544316.5,3332541.5,7.913,101,0,4491,1402258,228371,2048,226.868,0,100,162624908,107.106,
788,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.546,1124357209,21527386,361877677.5,91.715,14993,67.003,518056,227712415,87552074.5,15864.289,148.421,43735107,14991,5790486590,0.001,;16;1;15;6;17;10;5;11;4;12;14;9;17,2,base,0.218134,0.870506203,228.215,80.642,18,86.388,1.386,57752634.5,684322.5,13639250,8.073,189,0,4585,1295554,1020890,2048,246.192,0,189,133015077.5,109.067,
789,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.513,1474699323,23996914.5,453809724,92.698,17237,809.006,505362,262722886,89274381,15881.105,39.684,38549708,17214,5387589774,0.001,;17;20;3;4;8;13;10;15;18;16;18;17;3,2,base,0.209576,0.906053174,219.166,89.864,20,99.266,0.685,7486237.5,54960,876149.5,0.957,10,0,2315,578505,0,2048,17.246,0,18,17673314,104.788,
790,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.584,1278807183,19511529,382512225,93.465,12722,176.985,596090,211247193.5,74474986.5,15895.234,141.676,36395315,12727,6434093227,0.001,;18;11;9;8;18;5;10;13;6;17;19;12;12,2,base,0.21443,0.885543068,221.205,77.595,18,82.961,0.675,39992014,422208,4181960,7.915,150,0,4041,1918872,629929,2048,254.182,27465232.5,149,161059638.5,107.215,
791,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.579,1141582372,20913884,354736488.5,92.276,14289,31.999,523975,226842979,74052452,15907.383,162.6,119729518,14311,6112112741,0.001,;19;1;19;14;4;9;18;2;8;18;1;20;20,2,base,0.214802,0.88400946,223.864,79.403,18,84.833,0.387,13451030.5,344913,3549022.5,8.01,154,0,3923,1149176.5,0,2048,227.92,0,155,146730828.5,107.401,
792,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.595,1321810179,20251158.5,390890847,94.11,12159,972.076,628124.5,211288791,69647719,15903.723,148.627,22913050,12163,6654357792,0.001,;20;3;13;2;19;17;1;9;9;7;5;19;8,2,base,0.214086,0.886965986,228.541,79.27,18,87.345,0.432,17422129,477882,4755284.5,7.955,195,0,4090,1796025.5,637010,2048,250.452,0,194,181984061,107.043,
793,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.612,1309889955,20215880,393298138.5,93.277,12389,76.139,634040,195005795.5,69375237.5,16125.48,157.844,8496140,12384,6790206142,0.001,;1;4;4;2;7;11;9;13;10;9;9;10;19;14,2,base,0.213128,0.890952855,225.996,77.727,18,82.707,0.264,15613627.5,453071,3639398.5,7.889,187,0,3144,1757906.5,729043.5,2048,258.104,523214.5,186,135323228.5,106.564,
794,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.554,1237919686,23449666,383734406.5,90.962,17269,158.003,568921.5,253419238,94154459.5,16128.855,157.596,7035170.5,17268,5804020154,0.001,;2;10;17;10;1;9;10;6;11;15;6;17;18;16,2,base,0.214621,0.884754987,221.951,81.259,18,87.009,0.655,33842141.5,439550,5292801.5,8.016,97,0,2996,1760085,366110,2048,237.912,695123,96,53473020.5,107.311,
795,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.556,1176191050,22519487.5,368004015.5,93.174,16501,1635.434,544311.5,211828171,75949617,16137.957,143.286,104223464.5,16499,6540518520,0.001,;3;20;12;15;15;11;7;8;20;16;17;6;3;14,2,base,0.215748,0.880133304,227.037,82.365,18,87.854,1.549,54508817,526691.5,12077118.5,8.038,108,0,3281,1558563.5,843816.5,2048,256.45,1071157,103,109283615,107.874,
796,parsec,1.48E+18,1481695242,prev,1.48E+12,0,TRUE,0.563,1048070794,19737989,332981706.5,92.366,13968,112.011,447910,196281561.5,63427806,16150.422,19.675,7131590,13964,5013612035,0.001,;6;8;7;17;7;6;17;4;6;14;20;12;2;18,2,base,0.000001,189887,0.001,80.875,2,87.878,4.732,4321796.5,23930,1277938,0.042,8,0,47,260708,113193,2048,0,0,9,16696393.5,0.001,
797,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.622,1289357371,18368314,382981159,95.516,10961,137.02,587661.5,175601689.5,60590781,16155.313,165.912,6656346.5,10963,6801810905,0.001,;6;8;7;17;7;6;17;4;6;14;20;12;2;18,2,base,0.221853,0.8559136,229.571,80.962,18,87.07,0.292,17686389.5,486809,8274715,7.747,124,0,5088,1642665,462673,2048,228.74,3175504.5,127,182916376,110.927,796
798,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.569,1365812298,21156481,413362612.5,93.899,13164,101.012,601114,217285135.5,74773022.5,16153.148,139.687,25709657,13165,6737742751,0.001,;7;12;3;16;7;7;11;20;15;19;12;3;14;18,2,base,0.227988,0.832881555,243.095,80.026,18,88.006,0.341,12508442,334772,7072593,7.884,125,0,3593,1305716.5,851114,2048,230.022,447267,126,159644436,113.994,
799,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.632,1153050412,17975479,350484981.5,97.124,10250,6637.618,537252.5,117205573,45603017.5,16179.086,151.987,732395728.5,10245,7381176693,0.001,;8;19;8;5;8;7;20;20;12;4;19;4;3;15,2,base,0.218249,0.870047515,232.196,84.854,18,1097.08,0.799,35328742,552473.5,5538451.5,7.753,203,0,3663,2674462,918773,2048,222.346,1913607.5,215,236922456,109.124,
800,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.568,1150108430,19154314.5,343183140,94.54,12518,152.74,534867.5,192304134,62050082.5,16168.016,164.963,40764882.5,12516,6545067909,0.001,;9;8;20;20;13;2;4;11;3;16;9;7;17;10,2,base,0.212914,0.891848352,218.37,231.77,18,237.024,0.424,13752642,416722,5481978,8.099,115,0,3001,7352983,1546056.5,2048,257.498,711213.5,118,123631980,106.457,
801,parsec,1.48E+18,1481695242,prev,1.48E+12,0,TRUE,0.501,957443015,22828823.5,324962762,88.598,17945,132.002,426652,249763853,89999366.5,16179.328,19.006,22128346,17939,4303506083,0.001,;10;17;18;16;16;1;18;17;8;5;5;15;17;9,2,base,0.000001,189887,0.001,81.215,2,86.248,2.629,3129400,22191,270971,0,8,0,76,212188,0,2048,0,0,8,2654688.5,0.001,
802,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.572,1225234266,21039203,375773511.5,92.233,13657,1560.898,579563,212845404,80516912.5,16176.633,150.654,221508853.5,13653,6227961599,0.001,;10;17;18;16;16;1;18;17;8;5;5;15;17;9,2,base,0.213356,0.89000075,222.271,88.397,18,1101.953,0.906,35189888.5,336461,4102898,7.953,92,0,4222,3221966.5,1002053,2048,220.764,0,91,168767238.5,106.678,801
803,parsec,1.48E+18,1481695242,prev,1.48E+12,0,TRUE,0.51,1031664936,22362714,330516322,88.744,17520,178.02,441192,241206391.5,80467276.5,16176.02,19.05,13317970.5,17522,4592599287,0.001,;11;6;4;20;7;19;13;11;15;18;13;8;20;6,2,base,0.000001,189887,0.001,87.981,2,93.014,1,303405,21617,279574,0,7,0,26,14303,4729,2048,0,0,7,7627844,0.001,
804,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.573,1111791124,19945103.5,341431188,92.588,13518,175.006,496872,196404761.5,72533404.5,16182.168,150.073,5589787,13507,6162967882,0.001,;11;6;4;20;7;19;13;11;15;18;13;8;20;6,2,base,0.2224,0.853808453,235.702,186.564,18,191.485,0.778,51845607,405420,4927101,7.695,155,0,4231,1413732.5,414126,2048,249.76,247308,155,275655060.5,111.2,803
805,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.526,1200562337,25695736.5,375435608.5,91.747,19637,291.982,524203.5,269815945,112695588,16201.59,150.494,394384957,19628,5676402088,0.001,;12;16;3;17;10;3;15;5;15;1;10;15;6;12,2,base,0.213471,0.889521293,222.756,83.372,18,90.245,0.466,17676203,453471,5666811.5,7.85,141,0,4921,1035285,576259,2048,229.762,143479182,141,225270030.5,106.736,
806,parsec,1.48E+18,1481695242,prev,1.48E+12,0,TRUE,0.527,1076270906,22462876,341514609.5,90.185,17398,131,454437,225827141.5,72401287.5,16198.676,21.855,168135341,17376,4883935146,0.001,;13;20;20;7;11;1;19;14;2;18;4;20;1;1,2,base,0.000001,189887,0.001,86.579,2,92.47,1.09,2660732,17442,476270,0,7,0,363,127437,60913,2048,0.164,0,8,8878062,0.001,
807,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.598,1235272518,19548149.5,370665621.5,93.317,12863,88.992,571444,179736591,63853044,16193.695,165.729,12017045,12860,6363341361,0.001,;13;20;20;7;11;1;19;14;2;18;4;20;1;1,2,base,0.21175,0.896750885,214.687,90.42,18,97.665,0.386,27472455.5,497912,3288426.5,7.855,110,0,3878,3150717,2023081.5,2048,198.176,108568,117,124928327,105.875,806
808,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.569,1184899811,20832146.5,358175017.5,92.34,14562,271.049,509173,220271868,73749972,16186.539,160.392,40499637,14557,6055440947,0.001,;13;20;20;7;11;1;19;14;2;18;4;20;1;1,2,base,0.212713,0.892691091,222.011,125.997,18,131.342,0.452,13952294,440479,6912267,8.067,103,0,3737,3725284.5,870391.5,2048,257.134,3150297.5,103,119956576.5,106.356,806
809,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.587,1289418784,20817093.5,386167679.5,92.025,14475,235.996,603945.5,208569431.5,69550099.5,16203.988,159.041,48242902.5,14466,6601520197,0.001,;14;19;8;19;10;10;10;4;15;7;16;14;1;4,2,base,0.217549,0.872847037,230.886,84.798,18,90.409,0.386,13720169,483481,7319120,7.808,145,0,2455,1669240,494324,2048,228.5,24631318.5,146,156465587.5,108.775,
810,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.57,1213314910,21542272.5,367616520,92.911,14852,74.011,565341,230536701.5,85127677,16209.977,146.908,19760472,14847,6386005919,0.001,;15;2;3;18;8;19;16;16;7;13;15;12;15;8,2,base,0.218966,0.867198561,253.889,299.619,18,305.136,0.195,6229643,327788,2734084.5,7.86,117,0,1719,1323195,572436,2048,237.506,4346547,116,108393871,109.483,
811,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.535,1130660787,22723004.5,360271097.5,91.53,16396,2400.371,497763,247654956,93381885,16213.676,165.666,342287256.5,16397,5769080816,0.001,;16;1;15;6;17;10;5;11;4;12;14;9;17;5,2,base,0.210134,0.903647197,214.364,89.364,18,96.469,0.264,11568713.5,428649,6096421.5,8,133,0,2457,2822733.25,1685255,2048,259.198,1921396.25,134,115202782.5,105.067,
812,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.586,1261877765,20794039.5,379275054.5,93.532,13421,162.003,582686.5,213961019.5,76449229.5,16192.328,149.511,15018803,13417,6375576499,0.001,;17;20;3;4;8;13;10;15;18;16;18;17;3;16,2,base,0.218154,0.870426396,228.552,257.566,18,263,0.565,19409657,504883,8338482.5,7.882,229,0,3540,1672968,580058.5,2048,248.49,495109,228,171276392.5,109.077,
813,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.551,1131381184,20577476.5,358163078,92.072,13941,73.011,510944.5,218208420.5,78320350.5,16213.48,163.992,61242837.5,13947,6019790203,0.001,;18;11;9;8;18;5;10;13;6;17;19;12;12;17,2,base,0.216522,0.876987096,230.953,283.174,18,289.678,0.456,12448353,488261,5740051,7.967,117,0,3437,1976991.5,854714.5,2048,219.42,261432,116,113488352.5,108.261,
814,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.513,1662227070,22638002.5,516802767,93.064,15024,2104.998,532556.5,264177474,108126162.5,16231.504,89.75,101365671,15012,6518889533,0.001,;19;1;19;14;4;9;18;2;8;18;1;20;20;20,2,base,0.203111,0.934892743,217.637,87.789,20,93.867,0.44,23237968.5,838991.5,26703227.5,1.278,73,0,3782,978534,554714.5,2048,17.076,0,75,126123994,101.555,
815,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.587,1144898591,20140259.5,350474439.5,93.417,13210,74.997,544092,186128477,63497626.5,16228.352,166.656,4027060.5,13211,6103016941,0.001,;20;3;13;2;19;17;1;9;9;7;5;19;8;9,2,base,0.214965,0.883339148,221.108,303.941,18,309.477,0.631,32637623.5,502976,3067600.5,7.844,129,0,3217,2472448,7592270.5,2048,195.562,0,135,149955349.5,107.483,
816,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.544,1082682642,20819922.5,340701970.5,93.478,14709,144.046,502869,232042081.3,76496627,16224.902,90.522,28241461,14709,5413501543,0.001,;1;4;4;2;7;11;9;13;10;9;9;10;19;15,2,base,0.2056,0.923574903,235.595,106.754,20,111.872,0.547,51813559,605478.5,9694270.5,0.961,123,0,5702,1882584,693371.5,2048,17.514,0,126,194838555,102.8,
817,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.568,1227865547,22374549,380411273,92.121,16011,330.037,582636,247017212.5,95920039.5,16233.246,160.899,14071858.5,16016,6009713221,0.001,;2;10;17;10;1;9;10;6;11;15;6;17;18;9,2,base,0.213786,0.888210641,220.943,88.35,18,93.86,0.395,14595661,525429,5406914,8.045,114,0,3036,3133411.5,3381126,2048,263.202,1984875.5,115,121637615.5,106.893,
818,parsec,1.48E+18,1481695242,prev,1.48E+12,0,TRUE,0.491,1018428633,23771295,327582862,91.134,19620,73.991,420778,260711041.5,88027099.5,16224.398,21.351,4729832.5,19602,4671159103,0.001,;3;20;12;15;15;11;7;8;20;16;17;6;3;11,2,base,0.000001,189887,0.001,90.538,2,96.098,9.507,2720452,28118,1104608.5,0.041,8,0,62,48020,15293,2048,0.166,0,7,2225613.5,0.001,
819,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.596,1255329022,20318139,376496573,94.029,13652,284.456,583401,193528969.5,65589337,16221.543,140.978,4751497,13653,6618914416,0.001,;3;20;12;15;15;11;7;8;20;16;17;6;3;11,2,base,0.215641,0.880570021,224.513,35.979,18,41.48,0.358,15039572.5,291111,3791590,8.017,151,0,3523,1058936.5,696506.5,2048,259.222,0,130,135815287.5,107.82,818
820,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.534,984320546.5,19050078,310982152.5,92.979,13935,154.026,447913,189041262.5,66187554.5,16274.602,52.957,112517741,13936,5909822560,0.001,;5;4;6;20;19;16;7;3;12;6;2;14;18;2,2,base,0.205612,0.923521001,220.715,297.276,20,302.62,0.802,37690169.5,714133.5,7647127,6.82,77,0,6035,1618765,487823,2048,153.03,0,88,146506752.5,102.806,
821,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.587,1168186647,19000230,351900135.5,94.838,11926,55.005,548333.5,177923211,65338360.5,16286.352,151.626,7724426.5,11921,6474542425,0.001,;6;8;7;17;7;6;17;4;6;14;20;12;2;11,2,base,0.209243,0.907495113,216.81,88.795,20,94.048,0.339,13558678.5,362303,4513081.5,7.941,118,0,3051,1637286,848906.5,2048,235.362,0,116,128308554.5,104.621,
822,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.589,1206045234,20150230.5,358522824.5,94.056,12890,1655.924,570305.5,183943888,59466879,16275.566,149.994,6008737.5,12888,6590130027,0.001,;7;12;3;16;7;7;11;20;15;19;12;3;14;20,2,base,0.210233,0.903221664,220.327,93.63,20,99.565,0.557,14997734,410710,6397687.5,8.041,157,0,3735,1506090,286836,2048,222.834,308706,155,164827090.5,105.117,
823,parsec,1.48E+18,1481695242,prev,1.48E+12,0,TRUE,0.553,1025298048,19782544.5,317669722,91.915,13802,178,469485,181587893,52410629,16276.914,19.244,25196667.5,13793,5217113273,0.001,;9;8;20;20;13;2;4;11;3;16;9;7;17;11,2,base,0.000001,189887,0.001,92.904,2,98.398,2,377928,12376,191489,0,9,0,183,50108,0,2048,0.166,0,10,7037344,0.001,
824,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.623,1294002244,19328530,379144259.5,94.68,11711,171.288,612473,163991335,53818189.5,16272.152,165.994,27129110,11720,6874999310,0.001,;9;8;20;20;13;2;4;11;3;16;9;7;17;11,2,base,0.215919,0.87943627,227.87,100.806,18,106.432,0.424,11722095,310669,2254572.5,7.818,109,0,4413,1509122,664353,2048,195.2,521725.5,97,150296329.5,107.96,823
825,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.538,1130826076,21193345.5,352524330.5,91.481,15480,227.012,505948,239714830.5,89643511,16291.602,145.443,5714338.5,15477,5650944771,0.001,;10;17;18;16;16;1;18;17;8;5;5;15;17;19,2,base,0.218754,0.868038984,238.82,91.886,18,97.6,0.433,14226584.5,526358.5,6275432.5,7.91,114,0,2514,1657184,0,2048,258.632,3446295,111,130121963,109.377,
826,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.553,1113260538,20130821.5,338776242,93.051,13778,90.012,516013,216433011,75646929,16309.977,166.72,18263744,13771,6124883719,0.001,;11;6;4;20;7;19;13;11;15;18;13;8;20;12,2,base,0.219476,0.865183437,235.405,97.321,18,102.49,0.324,7965430.5,321493,4923781.5,7.792,120,0,2497,3389547,1339764.5,2048,239.48,8668651,126,180352537.5,109.738,
827,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.537,1214315486,24809121.5,376703045,91.649,18130,118.013,562959.5,267886915.5,97537409.5,16299.469,145.127,6706403.5,18124,5954908984,0.001,;12;16;3;17;10;3;15;5;15;1;10;15;6;17,2,base,0.21774,0.872081381,221.046,95.878,18,100.669,0.462,11508125.5,497349,4873685.5,7.817,97,0,2653,1279161.5,0,2048,253.494,0,98,146389112,108.87,
828,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.568,1117676977,20471898,340877981.5,92.744,14401,162.06,502635.5,216125629.5,78223376.5,16294.641,166.139,28473579.5,14400,6063820642,0.001,;13;20;20;7;11;1;19;14;2;18;4;20;1;8,2,base,0.214829,0.883898356,227.338,97.768,18,104.48,0.31,16259129.5,327255,3913155.5,7.868,151,0,2986,1605048.5,491570,2048,252.756,533354,150,202014245.5,107.415,
829,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.55,1201505603,22869678,375299858,92.214,16457,114,552042,228676719.5,91789930.5,16292.344,157.909,18033382.5,16436,6030782202,0.001,;14;19;8;19;10;10;10;4;15;7;16;14;1;17,2,base,0.214569,0.884969404,217.857,99.011,18,103.989,1.438,50862561.5,527379.5,12671611.5,8.06,87,0,2563,1574466.5,442745,2048,238.07,4302183,92,77808515,107.284,
830,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.599,1284788980,21401526,396057778,93.889,13626,86.968,621870,198618272,70120655,16287.668,165.542,36114910,13615,6636733599,0.001,;15;2;3;18;8;19;16;16;7;13;15;12;15;1,2,base,0.219252,0.866067356,232.303,100.288,18,106.413,0.998,32168101,465937,17618445.5,7.86,161,0,5163,1637189.5,980765.5,2048,219.08,0,153,232631911,109.626,
831,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.536,1824608753,23310601,547074075.5,93.952,14948,1609.741,574204,282634092,112554081,16337.949,286.625,459053791.5,14939,7270476126,0.001,;16;1;15;6;17;10;5;11;4;12;14;9;17;19,2,base,0.216447,0.877290977,231.705,182.892,18,192.612,0.715,49724713.5,582524.5,22354747.5,7.859,123,0,3922,2417303,1514387,2048,208.65,0,124,134383009,108.224,
832,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.586,1270457720,22345165,385779831.5,93.627,15525,1049.921,590353.5,210312141,67368503.5,16683.676,166.027,194057114.5,15517,6548789525,0.001,;17;20;3;4;8;13;10;15;18;16;18;17;3;12,2,base,0.216325,0.877785739,220.638,99.97,18,105.419,0.52,22243266.5,467103,7362396.5,7.674,255,0,3850,1013868,556737,2048,196.576,0,254,185776985.5,108.162,
833,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.567,1150227257,19839471.5,349274582,92.263,13149,85.949,536837.5,192081378.5,67911326,16693.129,166.294,73755409.5,13151,6200939566,0.001,;18;11;9;8;18;5;10;13;6;17;19;12;12;16,2,base,0.217012,0.875006912,227.224,100.303,18,105.54,0.468,24628310,619028.5,16226322.5,7.925,146,0,3623,1550270,743390.5,2048,214.37,36127932,146,177048598,108.506,
834,parsec,1.48E+18,1481695242,prev,1.48E+12,0,TRUE,0.493,955201606.5,22072712,316153611,88.94,17641,189.008,438371,246792359.5,74699590.5,16688.195,19.521,34143401,17629,4691890672,0.001,;19;1;19;14;4;9;18;2;8;18;1;20;20;5,2,base,0.000001,189887,0.001,188.986,2,195.454,1.746,5421595.5,3659,709239.5,0.042,10,0,168,270382,0,2048,0,0,10,7476286.5,0.001,
835,parsec,1.48E+18,1481695242,img_processing,1.48E+12,0,TRUE,0.592,1284874971,20991674,384851293.5,93.164,13155,212.997,587845.5,211825363.5,80964065,16694.379,161.23,33935174,13155,6427328486,0.001,;19;1;19;14;4;9;18;2;8;18;1;20;20;5,2,base,0.21511,0.882743713,228.246,102.508,18,108.257,0.396,15171472.5,437423,4422909.5,7.927,139,0,3591,1613829,621308.5,2048,267.286,0,141,156399915,107.555,834
