index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,web_IPC,web_IPS,web_cache_missesweb_kvm_exit,web_cache_ref,web_cpupercent,web_cs,web_disk,web_llc_bw,web_mem_bw,web_memory,web_net,web_sched_iowait,web_sched_switch,web_sched_wait,weighted_latency,interference_prev,index_prev
136,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.561,1360443538.0,23957074.5,414273883.0,91.841,16787,2205.087,630152.5,235068979.0,77662896.5,11443.285,17.137,73157737.5,16801,6624117042.0,0.001,;16;14;17;4;9;1;19;12;17;18,2,base,0.884,0.641402714932,0.884,232.27,2,237.579,0.614,141373205.8,1977329.75,40061844.5,9.567,1004,0.0,12228532.75,7096693.5,2048,0.604,58865,511399.75,1013,0.442,;16;14;17;4;9;1;19;12;17;18;3,912.0
137,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.357,611338046.5,25311348.0,244466903.0,81.376,23618,272.02,174600.0,341331864.5,102090629.5,7951.082,16.076,46954003.5,23612,1058830301.0,0.001,;17;15;19;10;20;12;20,2,base,0.624,0.908653846154,0.63,52.407,4,57.582,0.342,89099418.5,3146813.5,34359983.5,11.671,1711,21.005,29372868.0,6371622.0,2048,1.2,29238,1244786.0,1723,0.312,;17;15;19;10;20;12;20;3,1022.0
138,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.631,1490773231.0,21603435.0,444655467.0,93.463,13182,153.002,718817.0,155024562.5,50872698.5,11974.914,16.458,42408006.0,13182,7371770387.0,0.001,;17;15;19;10;20;12;20;10;6;1,2,base,1.284,0.441588785047,1.284,123.47,2,127.63,0.651,166743389.0,2128097.0,45173246.5,9.017,897,17.988,10863417.0,4705411.5,2048,0.454,77205,22007655.5,895,0.642,;17;15;19;10;20;12;20;10;6;1;3,26.0
139,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.327,591215643.0,25504819.0,238632065.0,72.861,24841,81.994,127534.0,441956505.5,114204507.5,6845.168,16.854,5201802.0,24831,325262746.0,0.001,;18;4;4;16;1;14,2,base,0.597,0.949748743719,0.624,115.025,4,119.432,0.411,103038257.5,3790803.5,37832149.0,12.01,1805,23.985,43245461.0,9370499.0,2048,1.13,29559,465697.0,1805,0.298,;18;4;4;16;1;14;3,685.0
140,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.476,935201506.0,22407289.5,312311364.5,87.274,18181,171.001,348782.0,294952839.5,87852475.0,8788.211,14.998,27626285.5,18172,3155138714.0,0.001,;18;4;4;16;1;14;6;7,2,base,0.631,0.898573692552,0.671,240.675,4,245.581,0.517,130769782.0,2815756.0,35530020.5,10.271,1444,24.208,5431668.5,1086863.5,2048,0.82,50447,1057475.0,1445,0.316,;18;4;4;16;1;14;6;7;3,361.0
141,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.55,1138334996.0,21665955.5,356385046.0,90.84,15901,2612.251,493421.0,239928235.5,74394232.5,10398.326,16.159,6066531.5,15900,4939898829.0,0.001,;18;4;4;16;1;14;6;7;13,2,base,0.925,0.612972972973,0.925,44.051,2,49.187,0.543,123977810.0,2103746.0,34042177.5,9.261,1128,21.982,9225578.0,2075661.0,2048,1.07,56302,1349821.5,1143,0.463,;18;4;4;16;1;14;6;7;13;3,637.0
142,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.317,503379611.5,21425334.0,193302819.5,70.301,20339,174.517,92015.0,362925175.5,90493923.0,5389.016,13.698,21458920.5,20334,78938755.0,0.001,;19;20;15;8;4,2,base,0.582,0.974226804124,0.592,62.231,4,66.894,0.339,78764986.0,4176963.0,31255852.0,11.043,1684,25.046,13586190.0,2054662.5,2048,1.296,24719,695783.0,1673,0.291,;19;20;15;8;4;3,205.0
143,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.423,766748430.5,23090565.0,271804092.0,83.794,20175,297.018,215414.0,310754393.0,93363883.0,7623.061,16.269,77277056.5,20179,1609832191.0,0.001,;19;20;15;8;4;9;19,2,base,0.742,0.764150943396,0.869,31.346,4,39.314,0.48,104209016.5,2989388.0,28982527.0,10.341,1519,19.951,17992874.5,5355403.0,2048,1.264,26028,1616222.5,1484,0.371,;19;20;15;8;4;9;19;3,976.0
144,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.527,1102791106.0,21657255.5,345776554.0,91.383,15012,69.985,471251.0,222631845.5,69532968.0,10656.844,16.496,11586006.0,15014,5298922207.0,0.001,;19;20;15;8;4;9;19;5;7,2,base,0.665,0.852631578947,0.665,54.594,2,58.772,0.558,135893759.0,2443903.5,45023552.0,9.772,1201,1.014,17033297.5,10683995.5,2048,0.722,54134,10111830.5,1209,0.333,;19;20;15;8;4;9;19;5;7;3,364.0
145,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.318,487312505.5,20364568.0,197350431.5,70.097,17495,135.523,84758.0,364040571.0,84265559.5,5120.195,13.656,33294167.0,17499,95751131.0,0.001,;1;18;5;4;2,2,base,0.592,0.95777027027,0.604,119.07,4,124.356,0.355,83510875.0,3462073.0,31451224.0,10.778,1531,0.0,15376963.0,1888157.0,2048,1.686,24602,275070.0,1533,0.296,;1;18;5;4;2;3,98.0
146,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.373,686743885.0,24257279.0,260543619.5,81.634,21548,212.017,183485.0,372374867.0,107221221.5,7798.211,15.471,39562530.0,21539,1185011582.0,0.001,;1;18;5;4;2;11;16,2,base,0.635,0.892913385827,0.677,143.072,4,147.587,0.462,118060003.5,3125438.5,32361964.0,12.045,1652,23.982,18747953.0,6863894.0,2048,1.196,34564,3583229.5,1648,0.318,;1;18;5;4;2;11;16;3,809.0
147,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.452,860295902.5,22593310.5,287527573.5,84.486,18543,115.087,310661.0,285163099.5,96378890.0,8433.945,15.249,15184256.5,18549,2857983906.0,0.001,;1;18;5;4;2;11;16;16,2,base,0.72,0.7875,0.783,64.267,4,69.726,0.601,118336740.5,2345248.0,28225439.0,10.209,1069,0.0,14053021.5,3010603.0,2048,1.25,44273,5123174.5,1075,0.36,;1;18;5;4;2;11;16;16;3,810.0
148,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.499,1035208297.0,22492191.5,332230864.5,89.159,16915,136.985,435897.0,253989253.5,70984567.5,10727.285,16.169,8284772.0,16907,4544111717.0,0.001,;1;18;5;4;2;11;16;16;20,2,base,0.943,0.601272534464,0.943,62.348,2,67.761,0.476,127749281.5,3207131.5,38059266.5,9.57,1566,0.0,11522372.0,3284129.0,2048,0.908,53192,409423.0,1574,0.471,;1;18;5;4;2;11;16;16;20;3,1028.0
149,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.578,1296352332.0,21735930.5,393793138.0,92.709,14777,120.945,623016.5,185594226.0,58265796.5,11741.197,17.16,39222629.0,14773,6945459651.0,0.001,;1;18;5;4;2;11;16;16;20;15,2,base,1.102,0.514519056261,1.102,109.161,2,113.979,0.528,127596154.5,2411158.0,40294804.0,9.07,1140,17.847,18877442.5,3816001.5,2048,0.288,58119,0.0,1149,0.551,;1;18;5;4;2;11;16;16;20;15;3,748.0
150,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.362,619960145.5,23636846.5,240239132.0,77.062,22957,250.997,125973.0,329499466.0,90850567.0,6804.27,16.165,54396922.0,22947,568739366.5,0.001,;2;15;8;4;7;15,2,base,0.609,0.931034482759,0.647,117.314,4,121.38,0.352,70189367.5,3168398.5,27451337.0,11.434,1563,26.18,11259679.5,2742233.5,2048,1.372,25816,17812969.5,1562,0.304,;2;15;8;4;7;15;3,753.0
151,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.418,764722614.0,23737701.5,267064906.5,84.188,21966,2421.002,219081.0,321577015.0,92023463.5,7137.082,16.46,93829425.0,21958,1766024918.0,0.001,;2;15;8;4;7;15;18,2,base,0.712,0.796348314607,0.826,124.113,4,128.169,0.464,134091425.0,3279146.0,35633895.5,11.63,1405,939.964,22565079.0,3657161.0,2048,0.912,44129,24327875.0,1466,0.356,;2;15;8;4;7;15;18;3,927.0
152,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.482,1009800390.0,24896220.5,327988757.0,90.464,20152,172.501,433169.0,255072442.0,92847927.5,10637.752,15.917,23023666.0,20153,4662495824.0,0.001,;2;15;8;4;7;15;18;11;15,2,base,0.771,0.735408560311,0.771,57.716,2,61.824,0.514,110058104.0,2752047.5,44432849.0,9.741,1208,0.0,9224360.5,1896005.5,2048,0.91,51599,0.0,1206,0.386,;2;15;8;4;7;15;18;11;15;3,755.0
153,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.581,1371126744.0,23849545.25,416657972.5,93.993,16779,183.486,633437.25,206175491.5,68512917.5,11444.209,16.803,49634545.25,16771,7099646875.0,0.001,;2;15;8;4;7;15;18;11;15;15,2,base,1.736,0.326612903226,1.736,94.605,2,98.981,0.592,145301816.3,2810070.75,50602903.25,9.157,1145,17.742,19057954.25,9164794.0,2048,0.286,66605,664286.75,1160,0.868,;2;15;8;4;7;15;18;11;15;15;3,756.0
154,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.339,544377180.5,21706369.0,216907348.0,71.219,18610,81.997,97169.0,329136791.5,88975069.5,5482.5,13.788,4001411.0,18605,76936046.5,0.001,;3;20;5;1;5,2,base,0.585,0.969230769231,0.591,164.301,4,169.38,0.357,81902098.0,3047023.0,24228771.0,10.87,1657,0.0,17617879.5,4318992.0,2048,1.312,24024,138084.0,1667,0.292,;3;20;5;1;5;3,275.0
155,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.46,968485057.3,25255645.25,322607775.8,88.196,20100,136.544,336164.0,290163053.0,95568807.0,8707.557,15.179,43377070.75,20103,3150730115.0,0.001,;3;20;5;1;5;1;14;6,2,base,0.876,0.647260273973,0.966,74.123,4,79.412,0.474,122965484.3,3221521.5,43458196.25,10.39,1365,0.0,19353553.0,3145009.75,2048,0.844,49789,410936.75,1379,0.438,;3;20;5;1;5;1;14;6;3,326.0
156,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.29,450828520.0,20839784.0,184523643.5,59.131,21768,1038.929,81672.0,358053008.0,93236100.5,5642.508,13.226,18459678.5,21781,21793013.0,0.001,;4;15;1;15;19,2,base,0.6,0.945,0.602,167.67,4,172.188,0.437,30520587.0,974095.5,10967260.5,7.297,463,0.0,6024596.0,1623261.5,2048,0.888,5025,0.0,469,0.3,;4;15;1;15;19;3,991.0
157,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.346,718270100.0,30113601.5,278260755.5,74.937,28965,211.012,164417.0,479015908.0,133698432.0,6811.523,15.836,14469654.0,28955,423137777.0,0.001,;4;15;1;15;19;3,2,base,0.611,0.92798690671,0.652,284.012,4,288.791,0.364,82027784.5,3302359.0,30495023.0,12.73,1719,0.0,43620410.0,5355978.5,2048,1.346,28096,446987.0,1741,0.305,;4;15;1;15;19;3;3,156.0
158,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.419,882690058.3,28645799.25,311723764.0,84.268,25220,180.049,326069.0,370508119.3,113805306.0,8789.102,17.704,36329788.5,25211,2646308311.0,0.001,;4;15;1;15;19;3;18;10,2,base,0.72,0.7875,0.745,80.038,4,85.275,0.497,122282193.0,3105941.25,42629573.25,10.827,1497,20.927,21240743.75,7301053.0,2048,0.87,38516,10637244.75,1512,0.36,;4;15;1;15;19;3;18;10;3,505.0
159,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.368,649478790.0,23340291.5,247120884.0,82.508,21979,2152.349,175031.0,360915438.5,124291468.5,7880.158,15.149,67946969.0,21973,1283841794.0,0.001,;5;8;13;20;15;4;16,2,base,0.7,0.81,0.765,47.928,4,52.221,0.314,65517089.0,2760357.0,28585867.5,10.58,1415,2915.336,16747527.0,1857680.0,2048,1.23,25215,35613956.0,1421,0.35,;5;8;13;20;15;4;16;3,821.0
160,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.438,830015801.5,22851268.0,281557149.5,87.421,19268,301.981,302805.0,284451011.5,89831961.5,8707.039,16.689,62810365.5,19263,3014723268.0,0.001,;5;8;13;20;15;4;16;7,2,base,0.648,0.875,0.71,76.895,4,81.609,0.436,119632425.0,2835631.5,43577926.5,9.784,1438,17.083,10128845.0,2983741.5,2048,1.08,42186,4020305.0,1433,0.324,;5;8;13;20;15;4;16;7;3,374.0
161,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.572,1213138549.0,19808061.5,360847609.5,93.637,12640,122.502,592653.0,156264240.0,51145594.0,12081.885,16.094,13948359.0,12633,7071990594.0,0.001,;5;8;13;20;15;4;16;7;5;4,2,base,1.612,0.351736972705,1.612,276.747,2,281.262,0.596,150671100.3,2291284.75,40499026.25,8.503,917,0.0,10374362.75,3753178.5,2048,0.29,64727,3072409.0,918,0.806,;5;8;13;20;15;4;16;7;5;4;3,221.0
162,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.536,1074204076.0,20519258.5,336328157.5,90.965,15418,3380.672,436583.0,222034579.0,79214155.5,10248.26,15.902,125375650.0,15419,5025702780.0,0.001,;6;20;9;5;18;5;12;14;4,2,base,1.283,0.441932969602,1.283,25.244,2,31.078,0.678,165020082.0,2333148.5,39063101.0,9.079,1128,6695.554,12622636.0,8200894.0,2048,0.3,60783,66549106.0,1133,0.641,;6;20;9;5;18;5;12;14;4;3,223.0
163,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.596,1274716243.0,21070350.0,397912918.5,93.414,13846,1284.763,599469.0,190005170.0,70112281.5,12099.922,15.906,36362453.0,13849,7077111958.0,0.001,;6;20;9;5;18;5;12;14;4;4,2,base,1.69,0.33550295858,1.69,135.655,2,141.085,0.703,161192183.5,2263918.0,36958740.0,8.363,839,0.0,17116839.5,3864159.0,2048,0.29,66966,535028.5,885,0.845,;6;20;9;5;18;5;12;14;4;4;3,224.0
164,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.28,429374802.0,21193985.5,179143656.5,66.639,18975,97.015,95631.0,367799872.5,79823693.5,5109.859,14.019,54606414.5,18967,59181371.0,0.001,;7;9;4;12;19,2,base,0.592,0.95777027027,0.6,60.369,4,65.058,0.454,110297248.0,4223914.5,39392678.0,12.295,1817,0.0,16072788.0,2553276.5,2048,1.75,27863,0.0,1818,0.296,;7;9;4;12;19;3,1000.0
165,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.396,729434982.0,24107532.5,267312204.5,80.805,20840,160.993,204024.0,341762459.5,90405963.5,7878.918,14.218,59202758.5,20839,1400214855.0,0.001,;7;9;4;12;19;18;11,2,base,0.66,0.859090909091,0.681,42.752,4,46.947,0.32,108809952.5,3739648.0,40561392.0,10.634,1763,79.569,20359718.5,3758343.0,2048,1.448,36693,50403839.5,1761,0.33,;7;9;4;12;19;18;11;3,563.0
166,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.445,830259319.0,23386670.0,287794984.3,85.69,19151,127.997,314659.0,300316521.0,86555684.5,8828.973,15.517,19203009.75,19149,2890378060.0,0.001,;7;9;4;12;19;18;11;1,2,base,0.772,0.734455958549,0.921,82.728,4,87.713,0.42,102918093.5,2958696.75,35687386.75,10.581,1421,20.017,8077103.25,2343961.0,2048,0.902,41984,368631.0,1431,0.386,;7;9;4;12;19;18;11;1;3,60.0
167,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.61,1369706241.0,20943960.5,411709810.5,93.585,13446,132.984,667061.5,174787578.5,57246656.5,11808.309,16.576,8440983.0,13443,7063394838.0,0.001,;7;9;4;12;19;18;11;1;4;19,2,base,1.131,0.501326259947,1.131,110.338,2,114.219,0.708,155309134.5,1869407.5,40600992.5,7.631,918,0.0,8533552.5,2805369.5,2048,0.286,70950,399486.0,912,0.566,;7;9;4;12;19;18;11;1;4;19;3,1003.0
169,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.391,737884413.5,27697728.0,276720981.5,81.572,25785,190.024,212307.0,359235970.5,98695917.0,7894.441,15.357,32117612.5,25773,1253476780.0,0.001,;8;15;17;16;14;7;3,2,base,0.622,0.911575562701,0.63,195.952,4,203.578,0.408,102236455.5,2889599.5,27047696.5,8.266,1477,0.0,14548477.5,6687036.5,2048,1.3,29681,500414.0,1483,0.311,;8;15;17;16;14;7;3;3,168.0
170,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.433,902742704.0,27440508.0,315217887.5,86.352,23930,210.043,327587.0,312688537.0,97381879.5,9174.98,15.81,55143168.0,23933,2968939803.0,0.001,;8;15;17;16;14;7;3;13,2,base,0.668,0.84880239521,0.705,97.451,4,101.462,0.407,94140556.0,2485215.0,33513565.5,11.402,1423,0.0,25124134.0,7489895.5,2048,0.764,36237,3787159.5,1426,0.334,;8;15;17;16;14;7;3;13;3,661.0
171,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.312,488606751.5,19934819.0,197242337.0,65.674,18532,115.018,85919.0,374777243.0,83319322.5,5106.133,13.991,19326268.5,18534,84177655.5,0.001,;9;18;20;13;5,2,base,0.585,0.969230769231,0.594,52.46,4,59.139,0.349,81763068.5,3329962.5,30367764.0,12.241,1657,6.014,29622478.5,3732063.5,2048,1.628,25411,780524.5,1697,0.292,;9;18;20;13;5;3,286.0
172,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.331,515456719.0,20329388.5,201652017.0,67.96,18881,2048.006,91614.0,340917272.5,85182458.0,6591.52,13.638,44129566.5,18882,200374126.5,0.001,;9;18;20;13;5;19,2,base,0.588,0.964285714286,0.61,259.484,4,263.923,0.526,61476945.5,2282417.5,17659624.5,9.93,820,0.0,15289284.0,2375196.0,2048,1.486,14178,8414789.5,857,0.294,;9;18;20;13;5;19;3,1004.0
173,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.432,842748636.0,25195372.5,302518026.0,84.796,21747,235.797,300031.0,320430277.5,105057736.0,9400.973,16.752,17884285.0,21728,2612112964.0,0.001,;9;18;20;13;5;19;14;18,2,base,0.782,0.725063938619,0.816,115.45,4,120.906,0.4,91920410.0,2869243.5,29079861.0,9.826,1359,0.0,8738489.0,2578735.0,2048,0.912,35691,0.0,1365,0.391,;9;18;20;13;5;19;14;18;3,947.0
174,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.509,1057023789.0,22959940.5,334914982.0,89.299,17237,2641.92,433675.0,237956235.5,74467156.0,10651.848,15.851,162667580.0,17237,4771917552.0,0.001,;9;18;20;13;5;19;14;18;20,2,base,0.765,0.741176470588,0.765,56.628,2,61.756,0.584,126802851.5,2619875.0,38431096.0,9.754,1291,0.0,9240818.0,2432371.0,2048,0.754,49001,61509319.0,1290,0.383,;9;18;20;13;5;19;14;18;20;3,1055.0
244,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.323,614825940.5,28674868.0,249591561.0,72.596,28442,158.073,139722.0,468818208.5,139025482.5,6681.887,13.926,18439514.5,28427,280297550.5,0.001,;12;6;14;17;12;15,2,base,0.582,0.974226804124,0.604,256.992,4,264.045,0.344,79941360.0,3546702.0,32241944.5,10.979,1627,20.021,19178555.5,2932809.0,2048,1.068,27848,1089823.0,1621,0.291,;13;16;17;19;4;19;5,725.0
541,parsec,1.48e+18,1481131355,parsec.dedup,1.48e+12,0,True,0.356,607972446.5,21766643.0,223550644.0,71.53,20654,130.52,93192.0,360390386.5,86948123.0,5377.898,14.183,13341331.0,20656,93524811.0,0.001,;19;20;15;8;4,2,base,0.584,0.970890410959,0.59,201.818,4,206.147,0.355,90940506.5,4099029.5,32639955.5,11.283,1976,0.0,29931025.5,3048783.5,2048,1.76,28059,897029.0,1990,0.292,;18;4;4;16;1;11,205.0
175,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.341,280075832.0,5838933.75,94934105.5,12.642,3646,437.485,10236.0,56372922.5,5833497.25,2637.338,16.352,48321343.0,3638,1142913.5,0.001,;,2,base,0.394,1.0,0.404,28.465,6,32.692,0.418,47681259.5,1612721.5,17175744.5,11.375,1037,842.601,714296.5,106953.0,2048,3.46,10259,24888150.25,1037,0.197,;4,
176,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.298,521908945.0,25213279.5,217951523.5,62.505,26182,44.004,99239.0,442847110.0,129347525.0,5506.246,22.074,14618116.0,26185,70259146.0,0.001,;10;14;5;13;15,2,base,0.41,0.960975609756,0.417,68.221,4,72.757,0.324,38581913.0,2326138.5,15768911.0,11.3,1018,4.985,2714010.5,4291351.0,2048,3.22,9856,1905731.0,1018,0.205,;10;14;5;13;15;4,721.0
177,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.326,609045371.5,25046679.0,244915457.0,73.101,25926,63.01,121042.0,444876096.0,140901771.5,6119.398,22.129,26984643.0,25897,406539829.0,0.001,;10;14;5;13;15;6,2,base,0.418,0.942583732057,0.424,82.044,4,86.895,0.419,36817029.0,1555188.0,12164909.0,10.087,1029,0.0,2076865.5,1010220.0,2048,3.01,13268,140796.0,1031,0.209,;10;14;5;13;15;6;4,290.0
178,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.298,473313686.0,20659927.0,192670536.0,63.087,19636,107.0,80395.0,375419669.0,81454578.5,5163.359,21.984,20023006.5,19625,58774003.0,0.001,;11;13;16;1;7,2,base,0.406,0.970443349754,0.407,98.426,4,128.763,0.368,39733058.0,1674984.0,16788366.0,11.262,1044,25.959,17812358.0,2765447.5,2048,3.258,10173,843703.0,1045,0.203,;11;13;16;1;7;4,345.0
179,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.365,585887097.5,22515375.5,230866017.0,80.547,21053,2358.028,156688.0,352780265.5,101031513.0,8067.391,21.023,309890262.0,21037,1091650884.0,0.001,;11;13;16;1;7;16;6,2,base,0.416,0.947115384615,0.418,57.58,4,61.716,0.296,39991751.0,1423452.0,11160118.0,11.201,884,0.0,13883576.0,3229629.5,2048,3.082,12739,413475.0,887,0.208,;11;13;16;1;7;16;6;4,295.0
180,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.505,1009700218.0,22010677.5,324202576.0,88.978,17222,209.97,448078.0,257429342.5,81013191.5,10546.441,23.148,5192607.5,17223,4573347018.0,0.001,;11;13;16;1;7;16;6;16;16,2,base,0.421,0.935866983373,0.421,45.812,4,50.611,0.511,87438759.0,1307643.5,29636283.0,10.505,767,0.0,14269417.0,5330652.5,2048,1.98,39942,116185.0,777,0.21,;11;13;16;1;7;16;6;16;16;4,784.0
181,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.351,681831948.5,27714675.0,262152978.0,78.417,28270,230.003,171706.0,427126672.5,145016108.8,7473.248,22.63,32689994.25,28268,1008460534.0,0.001,;12;6;14;17;12;15;12,2,base,0.419,0.940334128878,0.422,27.08,4,31.321,0.34,47229792.25,1775934.75,16594222.5,9.924,900,69.968,9731537.5,2864229.0,2048,2.748,17183,3884682.75,898,0.209,;12;6;14;17;12;15;12;4,576.0
182,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.395,785891267.3,27059486.5,286925131.3,83.427,25575,1212.529,264374.0,360743977.8,133223658.3,9079.924,23.396,193694891.0,25574,2330697756.0,0.001,;12;6;14;17;12;15;12;18,2,base,0.436,0.903669724771,0.452,92.0,4,96.381,0.4,60275049.75,1503720.0,15501254.75,9.428,860,0.994,10776052.0,4478474.75,2048,1.784,20264,51762971.5,857,0.218,;12;6;14;17;12;15;12;18;4,895.0
183,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.46,1041238087.0,25028583.0,349995603.0,87.631,22321,121.008,423529.0,312534940.5,109657622.5,10651.145,23.279,72119425.0,22316,4305089023.0,0.001,;12;6;14;17;12;15;12;18;18,2,base,0.442,0.891402714932,0.452,54.346,4,59.588,0.699,104902280.5,1465476.5,22174540.5,10.727,876,0.0,6241835.5,1381981.0,2048,3.132,27797,13401429.0,875,0.221,;12;6;14;17;12;15;12;18;18;4,896.0
184,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.293,454082395.0,18672855.0,182348620.5,51.516,17551,167.009,68188.0,339351270.0,71881488.0,4460.621,20.561,50801756.5,17543,17279210.0,0.001,;13;16;17;19,2,base,0.419,0.940334128878,0.429,41.585,4,45.535,0.284,37349423.0,2026206.0,23027100.5,11.474,944,3.992,2210668.0,815068.0,2048,2.77,9442,502738.5,944,0.209,;13;16;17;19;4,958.0
185,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.278,453119218.5,20182997.0,191808932.0,62.526,19121,135.002,78376.0,408555192.5,97368382.0,5613.582,21.692,10304201.0,19109,75479767.5,0.001,;13;16;17;19;4,2,base,0.402,0.980099502488,0.403,73.575,4,78.559,0.333,46578235.5,1567654.0,15862052.5,11.258,968,0.0,18559035.0,2693171.5,2048,3.242,9569,3971606.0,970,0.201,;13;16;17;19;4;4,184.0
186,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.319,561476689.0,22331390.0,226598657.5,71.501,21131,106.003,106903.0,412903540.0,108252825.5,6713.242,22.599,39256307.5,21130,356503920.5,0.001,;13;16;17;19;4;19,2,base,0.403,0.977667493797,0.41,128.898,4,136.473,0.497,42327656.5,1314076.0,13492840.5,11.104,949,62.057,17955868.5,3086373.5,2048,2.488,11466,4159677.0,948,0.202,;13;16;17;19;4;19;4,959.0
187,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.291,516042234.5,22598922.0,205099395.5,62.258,23033,69.0,89704.0,452082242.5,118753393.0,5312.762,21.417,23707188.0,23029,63159054.5,0.001,;14;11;18;5;10,2,base,0.408,0.96568627451,0.415,65.64,4,71.879,0.423,61440419.0,1359862.0,9821405.5,11.27,953,0.0,11604246.0,0.0,2048,3.204,9609,0.0,955,0.204,;14;11;18;5;10;4,477.0
188,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.31,584651383.0,26464213.0,236059302.5,72.624,27699,199.014,127135.0,461733788.0,137828822.0,6386.527,23.125,5899166.5,27695,329066459.0,0.001,;14;11;18;5;10;14,2,base,0.422,0.9336492891,0.44,85.87,4,90.46,0.307,31212492.5,1107376.0,16100987.0,10.912,885,30.029,1695167.5,351505.0,2048,2.55,9987,4075890.0,874,0.211,;14;11;18;5;10;14;4,676.0
189,parsec,1.48e+18,1481131355,parsec.ferret,1.48e+12,0,True,0.418,917219851.5,28382614.5,319319191.5,84.359,26096,207.005,286720.0,382272997.0,124788120.5,9115.188,20.686,25061986.5,26105,2590701763.0,0.001,;14;11;18;5;10;14;3;19,2,base,0.434,0.907834101382,0.437,93.091,4,98.429,0.335,45912437.0,1697617.0,21234100.5,10.856,752,0.0,12024624.5,2492224.5,2048,2.596,17483,452015.0,756,0.217,;14;11;18;5;10;14;3;19;4,963.0
