index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,web_IPC,web_IPS,web_cache_missesweb_kvm_exit,web_cache_ref,web_cpupercent,web_cs,web_disk,web_llc_bw,web_mem_bw,web_memory,web_net,web_sched_iowait,web_sched_switch,web_sched_wait,weighted_latency,interference_prev,index_prev
23,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.336,332128739.5,991570.0,18149501.5,81.926,12921,152.002,46127,0,14481417.5,2497.426,2.184,60491414.0,12923,2863241126.0,0.001,;7;5;17;1;1,2,base,0.067,0.746268656716,0.074,29.418,6,36.367,,,,,,,,,,,,,,,0.034,;7;5;17;1;1;1,22.0
24,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.277,319930711.0,1166669.0,22715723.5,73.635,16376,8.0,55385,0,27012012.5,2091.0,2.327,15916620.5,16375,1229033862.0,0.001,;8;5;15;16,2,base,0.066,0.757575757576,0.073,20.988,8,26.851,,,,,,,,,,,,,,,0.033,;8;5;15;16;1,426.0
44,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.308,301224226.5,1178640.0,17935128.5,82.502,12812,110.494,49247,0,16182045.5,2478.668,1.916,8603736.0,12816,3297957897.0,0.001,;12;4;15;7;1,2,base,0.071,0.704225352113,0.077,27.474,4,32.355,,,,,,,,,,,,,,,0.035,;3;15;14;19;12;2,2.0
116,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.348,407564340.5,1050039.5,21452848.5,77.944,16364,59.002,57753,0,20802319.0,2516.859,1.941,2927583.5,16349,2981690225.0,0.001,;15;18;1;1;17,2,base,0.077,0.649350649351,0.087,29.487,6,35.443,,,,,,,,,,,,,,,0.038,;16;2;5;14;15;5,437.0
214,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.289,399581988.0,1024518.5,27726104.0,59.899,17957,159.99,73981,0,14821822.5,1683.207,2.047,37945585.0,17951,72116290.5,0.001,;13;19;3,2,base,0.064,0.78125,0.069,17.251,8,21.577,,,,,,,,,,,,,,,0.032,;14;15;14;9,59.0
25,parsec,1.48127e+18,1481272943,parsec.bodytrack,1.48127e+12,0,True,0.344,255740429.5,447037.0,10678193.5,14.787,5837,20.0,14221,0,1833891.0,580.559,3.15,10992612.5,5846,2794332.5,0.001,;,2,base,0.146,1.0,0.148,17.358,8,22.504,,,,,,,,,,,,,,,0.073,;2,
26,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.267,293704204.5,1036847.5,23630330.0,59.636,15052,98.984,47458,0,16106376.0,1670.379,2.079,37532351.0,15049,143105143.5,0.001,;10;1;6,2,base,0.212,0.688679245283,0.221,18.113,6,26.002,,,,,,,,,,,,,,,0.106,;10;1;6;2,136.0
27,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.273,245510542.5,1135534.5,17194621.0,83.396,11978,13.0,42521,0,18934129.0,2530.328,3.127,49761882.5,11978,3101442293.0,0.001,;10;1;6;5;4,2,base,0.25,0.584,0.26,27.223,4,34.212,,,,,,,,,,,,,,,0.125,;10;1;6;5;4;2,79.0
28,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.286,357653938.0,1083231.5,23877440.5,74.165,16617,88.999,68411,0,16950002.5,2090.023,2.464,14125630.0,16619,1243486959.0,0.001,;11;3;13;18,2,base,0.218,0.669724770642,0.231,23.244,6,30.217,,,,,,,,,,,,,,,0.109,;11;3;13;18;2,462.0
29,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.283,353158143.0,1266090.0,23107356.5,80.114,18640,92.0,66965,0,29745191.0,2531.625,1.711,2671722.0,18637,3055144210.0,0.001,;14;15;14;20;13,2,base,0.255,0.572549019608,0.273,29.435,4,36.756,,,,,,,,,,,,,,,0.128,;14;15;14;20;13;2,323.0
30,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.288,393465851.5,1061264.0,28198935.5,61.227,21008,83.005,69992,0,20837932.0,1629.418,2.296,18380272.0,21006,111544509.0,0.001,;15;18;1,2,base,0.199,0.733668341709,0.208,26.509,6,31.598,,,,,,,,,,,,,,,0.099,;15;18;1;2,7.0
31,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.28,298849169.0,1120189.5,20536875.5,77.938,14962,83.995,52246,0,18098632.0,2521.156,2.144,2625920.5,14954,2971857042.0,0.001,;15;18;1;1;17,2,base,0.255,0.572549019608,0.269,91.808,4,96.719,,,,,,,,,,,,,,,0.128,;15;18;1;1;17;2,437.0
32,parsec,1.48127e+18,1481272943,parsec.bodytrack,1.48127e+12,0,True,0.283,220254222.0,649541.0,17907002.5,29.214,10855,32.502,30163,0,4487310.5,1032.168,1.874,20748824.0,10853,7879322.0,0.001,;16,2,base,0.178,0.820224719101,0.205,18.483,8,22.816,,,,,,,,,,,,,,,0.089,;16;2,399.0
33,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.263,292000365.0,1014520.0,23915723.0,62.382,15182,115.001,47440,0,19558264.5,1633.438,2.435,40902372.0,15183,94269058.5,0.001,;16;2;5,2,base,0.208,0.701923076923,0.222,19.897,6,29.162,,,,,,,,,,,,,,,0.104,;16;2;5;2,114.0
34,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.271,328928965.0,1116639.0,24112610.5,72.247,17404,68.998,59157,0,25399810.5,2126.867,2.787,23636486.5,17403,1133338107.0,0.001,;16;2;5;14,2,base,0.201,0.726368159204,0.219,24.653,6,29.915,,,,,,,,,,,,,,,0.1,;16;2;5;14;2,350.0
35,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.292,294435501.0,1062358.0,19473774.0,76.585,13185,60.995,44528,0,21051184.0,2029.813,2.174,72402344.0,13178,1189391958.0,0.001,;17;5;18;8,2,base,0.224,0.651785714286,0.237,21.757,6,26.655,,,,,,,,,,,,,,,0.112,;17;5;18;8;2,197.0
36,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.277,234618412.0,1009111.0,16074765.0,84.852,11079,73.996,39771,0,19698756.0,2609.996,1.973,62850384.0,11076,2915517705.0,0.001,;17;5;18;8;20,2,base,0.227,0.643171806167,0.244,32.9,4,39.357,,,,,,,,,,,,,,,0.114,;17;5;18;8;20;2,530.0
