index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,weighted_latency,index_prev
34,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.302,221534424,964795.5,12037085.5,27.096,6305,40,16871,0,25684634,908.547,212.647,17073854,6304,9653777.5,0.001,;16,2,base,0.117404,0.946245443,119.259,36.64,32,43.218,58.702,33
35,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.298,183064289.5,539348.5,10430346,14.205,5419,11,14013,0,2465587.5,909.176,1.861,13135244,5411,6906424,0.001,;17,2,base,0.000001,111093,0.001,31.136,2,36.687,0.001,
36,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.272,159820971.5,990660.5,10835269.5,27.17,6023,15,16783,0,27161537.5,909.879,211.224,10310695,6026,16276962,0.001,;17,2,base,0.116963,0.949813189,118.492,32.408,32,38.982,58.481,35
37,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.295,184495809,517080,9924448.5,15.605,5204,11.001,14054,0,1261327,911.914,1.902,1710760.5,5205,6611506.5,0.001,;18,2,base,0.000001,111093,0.001,34.236,2,40.716,0.001,
38,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.269,149231884,925353,11194406.5,27.552,5667,18,15605,0,25549517,918.008,217.315,19180841,5665,17911191.5,0.001,;18,2,base,0.116094,0.956922838,118.377,236.219,32,241.86,58.047,37
39,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.304,157174801,548194.5,10419450.5,15.681,5449,21.001,15056,0,1835229,914.676,1.774,11160087,5443,10485792,0.001,;19,2,base,0.000001,111093,0.001,32.085,2,38.487,0.001,
40,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.27,173262866.5,943372,11447155,26.537,6082,28,16646,0,26236453,913.148,213.113,61348788,6084,13007158.5,0.001,;19,2,base,0.11619,0.956132197,118.324,33.129,32,39.916,58.095,39
41,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.317,114160621,508989.5,6743076.5,18.621,3081,79.005,7732,0,1418735.5,917.137,2.833,7227664,3077,6866517.5,0.001,;20,2,base,0.000001,111093,0.001,35.992,2,42.132,0.001,
42,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.294,126175410,899825.5,7713856,30.233,3431,22.998,9341,0,24649895.5,916.66,223.552,31088144.5,3434,14393617.5,0.001,;20,2,base,0.115851,0.958930005,117.574,32.022,32,37.523,57.925,41
43,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.27,192545448,701115,15754904.5,26.495,9197,2534.915,24831,0,5476363.5,1178.039,2.097,499484733,9195,12457903,0.001,;1;4,2,base,0.000001,111093,0.001,34.798,2,41.193,0.001,
44,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.299,263064773,1242321,17146815.5,36.318,10045,149.986,28170,0,32571851,1169.547,221.613,38823413,10044,17504133.5,0.001,;1;4,2,base,0.123081,0.902600726,130.71,34.126,32,40.277,61.541,43
45,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.28,217872019,702128.75,16594139.5,28.858,9737,249.993,27013,0,4436669.5,1158.039,2.162,433257243.3,9735,11284879.25,0.001,;2;10,2,base,0.000001,111093,0.001,34.252,2,43.416,0.001,
46,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.28,222376331.5,1172387.5,15641202.5,41.84,10093,86.006,29600,0,33482388,1144.699,212.795,131229045.5,10088,19405330.5,0.001,;2;10,2,base,0.118364,0.938570849,120.386,32.203,32,1047.185,59.182,45
47,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.291,281355733.3,748996.5,19006107.5,29.843,11867,129.005,53528,0,7061423.5,1156.02,2.107,45093264.75,11867,10701274.75,0.001,;3;20,2,base,0.000001,111093,0.001,216.235,2,1231.451,0.001,
48,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.311,309461702.5,1122054,18197401.5,45.711,11408,33,54483,0,34048557,1170.559,186.993,77297686.5,11406,27246285,0.001,;3;20,2,base,0.131781,0.84301227,158.722,34.348,30,40.074,65.891,47
49,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.311,235521589,705691,16198652.5,28.823,9247,118.008,26833,0,5909932.5,1158.211,2.043,44494087,9247,14228869.5,0.001,;4;11,2,base,0.000001,111093,0.001,34.239,2,41.198,0.001,
50,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.297,237631090.3,1123807.25,15776278.25,44.108,9546,30.003,30327,0,34325660.75,1156.441,204.141,37962311,9546,23048406.75,0.001,;4;11,2,base,0.132039,0.841365051,159.935,32.729,30,38.466,66.019,49
51,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.251,185637700,1224626,15001218.5,41.176,8316,28.999,24884,0,39810326.5,1219.406,192.42,25883116,8317,30276604,nan,;5;4,2,0.001,0.137596,0.807385389,161.732,32.38,28,38.198,68.798,
52,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.267,203244221.5,747023,16697852,28.938,9388,139.998,25880,0,8146456,1216.973,1.953,22622457.5,9390,15449040,0.001,;6;8,2,base,0.000001,111093,0.001,33.216,2,39.819,0.001,
53,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.257,209441725,1262782.5,16520241,42.085,9778,64.005,29538,0,35950918.5,1218.094,209.904,28336522.5,9777,27192369.5,0.001,;6;8,2,base,0.1266,0.877511848,151.546,31.165,30,37.041,63.3,52
54,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.277,203276242.5,626654.5,15157144.25,31.867,9158,73.996,28555,0,3040374.75,1212.262,2.193,80327833.25,9154,10551662.25,0.001,;7;12,2,base,0.000001,111093,0.001,34.899,2,40.648,0.001,
55,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.259,192327658,994818,14816086.5,45.323,8618,6,28573,0,27825834.5,1209.723,185.003,25994697,8619,16032906,0.001,;7;12,2,base,0.138656,0.801213074,161.456,36.467,28,42.646,69.328,54
56,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.27,200650157.3,716885.5,16041839.75,29.146,9093,179.004,24343,0,4328118.5,1205.613,1.846,48353335.5,9087,13705002,0.001,;8;19,2,base,0.000001,111093,0.001,34.229,2,1050.676,0.001,
57,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.262,198561263,1124866.5,15381042.5,45.58,9122,27.998,28202,0,33007507,1209.695,200.439,71646703,9123,28500155,0.001,;8;19,2,base,0.120268,0.923712043,122.537,32.701,32,39.942,60.134,56
58,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.256,198818491,691556,17437647,28.904,10362,25.002,30278,0,4682607,1209.348,2.064,78168004.5,10357,8525202.5,0.001,;9;8,2,base,0.000001,111093,0.001,31.775,2,37.171,0.001,
59,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.254,225283891.8,1114652.25,17604490.75,40.529,10291,7,31333,0,30372472.25,1209.922,174.681,52359301.5,10292,24632791,0.001,;9;8,2,base,0.138651,0.801241967,155.728,33.245,28,39.243,69.326,58
60,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.284,206087967.5,592548,14923523,27.746,8091,5,22263,0,2945195,1211.516,141.694,42187035.5,8091,11369707,nan,;10;17,2,0.001,0.000001,111093,0.001,37.565,2,43.622,0.001,
61,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.259,265649489,1109129,18632822,39.297,10903,20,33850,0,34703971,1225.383,205.082,12917032,10903,22949488.5,nan,;10;17,2,0.001,0.12116,0.916911522,123.139,31.956,32,37.83,60.58,60
62,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.289,217273387,1076590.5,16568373,28.374,9225,102.995,30791,0,4795550.5,1274.297,2.254,108971448,9221,9991152.5,0.001,;11;6,2,base,0.000001,111093,0.001,34.185,2,40.298,0.001,
63,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.252,204916424,1135465.5,17096749.5,41.473,10265,38.001,30868,0,32529835,1275.844,211.132,59838041.5,10257,26372565.5,0.001,;11;6,2,base,0.118961,0.933860677,122.482,32.165,32,38.529,59.48,62
64,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.292,248926446,691651,19149005,27.17,11191,7,34103,0,4325582,1267.645,2.005,67561068.5,11190,17860640,0.001,;12;16,2,base,0.000001,111093,0.001,33.656,2,1048.707,0.001,
65,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.318,294665772.5,1026744,17641974,41.035,10922,31.002,35429,0,29113732,1249.387,173.571,10543282,10923,18036181,0.001,;12;16,2,base,0.13089,0.84875086,155.722,31.989,30,1044.797,65.445,64
66,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.308,263279315,645840.5,18392810,27.267,10916,19.002,36077,0,3149311,1241.891,2.216,25632988.5,10915,9694411,0.001,;13;20,2,base,0.000001,111093,0.001,35.532,2,1053.818,0.001,
67,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.25,209012767.5,1041880.5,17738676.5,40.743,10423,37.998,31026,0,31360857,1237.93,213.76,24579949,10420,20706921.5,0.001,;13;20,2,base,0.11888,0.934496972,120.452,242.772,32,248.855,59.44,66
