TIMESTAMP,RESPONSE_TIME,EXECUTION_TIME,SERVER_IP,STATE
1482823180602,130.59,95.764,129.59.105.87,3
1482823180804,132.289,96.389,129.59.105.87,3
1482823181011,138.878,96.025,129.59.105.87,3
1482823181255,183.314,141.301,129.59.105.87,3
1482823181450,177.183,135.162,129.59.105.87,3
1482823181609,136.754,95.753,129.59.105.87,3
1482823181807,131.398,96.173,129.59.105.87,3
1482823182052,179.259,140.725,129.59.105.87,3
1482823182236,162.866,117.251,129.59.105.87,3
1482823182417,143.901,106.184,129.59.105.87,3
1482823182649,174.956,128.205,129.59.105.87,3
1482823182848,174.838,140.892,129.59.105.87,3
1482823183048,173.774,132.694,129.59.105.87,3
1482823183248,174.133,124.787,129.59.105.87,3
1482823183442,167.603,124.556,129.59.105.87,3
1482823183658,183.721,139.326,129.59.105.87,3
1482823183845,169.978,133.438,129.59.105.87,3
1482823183996,120.867,95.654,129.59.105.87,3
1482823184233,158.258,120.333,129.59.105.87,3
1482823184457,181.684,139.922,129.59.105.87,3
1482823184652,176.629,135.056,129.59.105.87,3
1482823184822,146.366,105.857,129.59.105.87,3
1482823185024,144.171,108.192,129.59.105.87,3
1482823185251,174.321,140.088,129.59.105.87,3
1482823185453,175.964,135.793,129.59.105.87,3
1482823185621,144.593,106.826,129.59.105.87,3
1482823185823,145.612,103.57,129.59.105.87,3
1482823186053,176.773,137.825,129.59.105.87,3
1482823186213,135.666,94.86,129.59.105.87,3
1482823186419,141.716,104.203,129.59.105.87,3
1482823186630,152.476,114.228,129.59.105.87,3
1482823186812,134.742,94.456,129.59.105.87,3
1482823187013,134.602,96.056,129.59.105.87,3
1482823187217,139.474,94.982,129.59.105.87,3
1482823187416,137.768,95.392,129.59.105.87,3
1482823187612,133.091,94.026,129.59.105.87,3
1482823187816,137.064,96.007,129.59.105.87,3
1482823188019,139.327,96.135,129.59.105.87,3
1482823188218,135.931,95.039,129.59.105.87,3
1482823188412,132.126,94.686,129.59.105.87,3
1482823188618,137.963,93.885,129.59.105.87,3
1482823188819,138.458,93.215,129.59.105.87,3
1482823189013,132.483,93.644,129.59.105.87,3
1482823189215,134.456,95.219,129.59.105.87,3
1482823189413,130.549,93.697,129.59.105.87,3
1482823189623,142.561,95.402,129.59.105.87,3
1482823189821,139.153,94.323,129.59.105.87,3
1482823190014,132.492,95.066,129.59.105.87,3
1482823190218,136.849,98.991,129.59.105.87,3
1482823190415,134.336,93.2,129.59.105.87,3
1482823190613,130.904,94.51,129.59.105.87,3
1482823190818,135.444,93.589,129.59.105.87,3
1482823191018,136.366,96.177,129.59.105.87,3
1482823191217,134.794,94.316,129.59.105.87,3
1482823191420,134.501,92.66,129.59.105.87,3
1482823191621,137.55,94.232,129.59.105.87,3
1482823191822,138.317,94.592,129.59.105.87,3
1482823192017,133.861,94.913,129.59.105.87,3
1482823192232,148.169,104.105,129.59.105.87,3
1482823192423,139.368,93.433,129.59.105.87,3
1482823192661,176.539,133.28,129.59.105.87,3
1482823192866,181.371,139.106,129.59.105.87,3
1482823193030,143.947,103.08,129.59.105.87,3
1482823193217,131.949,94.305,129.59.105.87,3
1482823193420,134.923,94.244,129.59.105.87,3
1482823193625,140.109,94.153,129.59.105.87,3
1482823193830,144.328,104.362,129.59.105.87,3
1482823194043,157.424,113.517,129.59.105.87,3
1482823194215,129.907,93.686,129.59.105.87,3
1482823194423,137.234,94.358,129.59.105.87,3
1482823194625,135.464,95.257,129.59.105.87,3
1482823194822,137.289,94.413,129.59.105.87,3
1482823195022,135.851,94.582,129.59.105.87,3
1482823195220,133.132,93.792,129.59.105.87,3
1482823195435,147.798,106.729,129.59.105.87,3
1482823195662,174.413,130.933,129.59.105.87,3
1482823195867,179.964,139.521,129.59.105.87,3
1482823196018,130.493,94.875,129.59.105.87,3
1482823196248,157.931,119.011,129.59.105.87,3
1482823196468,177.555,133.939,129.59.105.87,3
1482823196665,176.174,137.584,129.59.105.87,3
1482823196828,139.575,93.468,129.59.105.87,3
1482823197028,138.859,96.176,129.59.105.87,3
1482823197221,132.061,93.165,129.59.105.87,3
1482823197431,142.647,93.001,129.59.105.87,3
1482823197626,136.926,94.909,129.59.105.87,3
1482823197827,134.547,93.691,129.59.105.87,3
1482823198024,135.309,93.988,129.59.105.87,3
1482823198270,177.472,139.314,129.59.105.87,3
1482823198435,144.588,103.666,129.59.105.87,3
1482823198635,145.816,103.97,129.59.105.87,3
1482823198825,134.843,93.289,129.59.105.87,3
1482823199027,136.4,93.747,129.59.105.87,3
1482823199224,133.097,93.768,129.59.105.87,3
1482823199421,128.267,94.879,129.59.105.87,3
1482823199623,131.669,94.067,129.59.105.87,3
1482823199825,134.266,93.244,129.59.105.87,3
1482823200033,140.535,97.521,129.59.105.87,3
1482823200238,146.087,105.826,129.59.105.87,3
1482823200430,137.891,92.007,129.59.105.87,3
1482823200622,129.446,93.254,129.59.105.87,3
1482823200827,133.973,93.541,129.59.105.87,3
1482823201032,135.713,98.186,129.59.105.87,3
1482823201229,136.502,93.142,129.59.105.87,3
1482823201433,137.256,94.475,129.59.105.87,3
1482823201630,135.79,93.989,129.59.105.87,3
1482823201825,131.894,96.546,129.59.105.87,3
1482823202078,183.742,141.392,129.59.105.87,3
1482823202229,134.374,95.11,129.59.105.87,3
1482823202429,136.142,93.251,129.59.105.87,3
1482823202634,136.949,95.569,129.59.105.87,3
1482823202832,137.224,94.758,129.59.105.87,3
1482823203037,142.887,99.637,129.59.105.87,3
1482823203237,141.282,103.936,129.59.105.87,3
1482823203471,178.298,132.101,129.59.105.87,3
1482823203672,176.173,139.53,129.59.105.87,3
1482823203845,148.508,104.82,129.59.105.87,3
1482823204035,138.896,97.852,129.59.105.87,3
1482823204228,128.249,91.055,129.59.105.87,3
1482823204431,134.226,92.661,129.59.105.87,3
1482823204632,132.913,93.696,129.59.105.87,3
1482823204830,132.526,94.108,129.59.105.87,3
1482823205033,136.717,96.503,129.59.105.87,3
1482823205237,138.959,94.266,129.59.105.87,3
1482823205438,140.275,94.197,129.59.105.87,3
1482823205635,137.711,92.966,129.59.105.87,3
1482823205833,132.722,95.523,129.59.105.87,3
1482823206035,135.946,95.439,129.59.105.87,3
1482823206233,134.649,95.135,129.59.105.87,3
1482823206434,135.392,93.357,129.59.105.87,3
1482823206637,137.863,94.003,129.59.105.87,3
1482823206835,135.123,93.671,129.59.105.87,3
1482823207039,139.555,94.088,129.59.105.87,3
1482823207234,134.431,93.628,129.59.105.87,3
1482823207435,132.872,93.212,129.59.105.87,3
1482823207637,136.943,93.966,129.59.105.87,3
1482823207839,136.998,94.032,129.59.105.87,3
1482823208034,133.611,95.02,129.59.105.87,3
1482823208235,134.124,94.156,129.59.105.87,3
1482823208438,136.847,93.816,129.59.105.87,3
1482823208638,136.988,93.582,129.59.105.87,3
1482823208883,182.059,137.553,129.59.105.87,3
1482823209080,175.719,130.782,129.59.105.87,3
1482823209253,151.217,103.001,129.59.105.87,3
1482823209444,140.914,101.02,129.59.105.87,3
1482823209637,134.781,91.473,129.59.105.87,3
1482823209836,133.743,93.516,129.59.105.87,3
1482823210039,136.043,93.012,129.59.105.87,3
1482823210269,166.455,123.505,129.59.105.87,3
1482823210480,176.965,136.877,129.59.105.87,3
1482823210675,169.641,125.413,129.59.105.87,3
1482823210834,129.886,92.885,129.59.105.87,3
1482823211044,137.848,95.257,129.59.105.87,3
1482823211235,132.134,91.531,129.59.105.87,3
1482823211441,136.524,94.174,129.59.105.87,3
1482823211641,136.053,93.03,129.59.105.87,3
1482823211842,137.028,96.751,129.59.105.87,3
1482823212039,134.586,94.485,129.59.105.87,3
1482823212246,139.044,94.476,129.59.105.87,3
1482823212447,141.543,103.349,129.59.105.87,3
1482823212680,174.825,138.158,129.59.105.87,3
1482823212889,183.237,139.956,129.59.105.87,3
1482823213064,158.093,118.387,129.59.105.87,3
1482823213244,139.328,95.772,129.59.105.87,3
1482823213442,135.169,94.825,129.59.105.87,3
1482823213645,137.852,93.902,129.59.105.87,3
1482823213847,136.646,94.303,129.59.105.87,3
1482823214047,140.052,95.132,129.59.105.87,3
1482823214275,166.022,126.826,129.59.105.87,3
1482823214444,135.875,93.683,129.59.105.87,3
1482823214640,132.524,93.586,129.59.105.87,3
1482823214841,132.983,94.683,129.59.105.87,3
1482823215045,136.908,97.949,129.59.105.87,3
1482823215241,132.364,92.109,129.59.105.87,3
1482823215449,137.836,92.908,129.59.105.87,3
1482823215641,132.215,93.618,129.59.105.87,3
1482823215844,134.426,93.169,129.59.105.87,3
1482823216042,132.352,93.521,129.59.105.87,3
1482823216251,141.337,95.205,129.59.105.87,3
1482823216447,138.02,95.012,129.59.105.87,3
1482823216644,134.249,94.795,129.59.105.87,3
1482823216844,133.311,94.59,129.59.105.87,3
1482823217048,137.572,96.292,129.59.105.87,3
1482823217245,134.592,94.005,129.59.105.87,3
1482823217502,188.499,142.059,129.59.105.87,3
1482823217685,175.463,136.141,129.59.105.87,3
1482823217862,150.179,106.865,129.59.105.87,3
1482823218050,138.643,96.1,129.59.105.87,3
1482823218248,135.839,93.746,129.59.105.87,3
1482823218449,137.156,94.806,129.59.105.87,3
1482823218655,140.135,94.739,129.59.105.87,3
1482823218886,173.39,135.082,129.59.105.87,3
1482823219093,179.417,141.697,129.59.105.87,3
1482823219276,162.755,124.634,129.59.105.87,3
1482823219479,165.897,125.204,129.59.105.87,3
1482823219652,139.016,95.913,129.59.105.87,3
1482823219847,133.826,92.387,129.59.105.87,3
1482823220050,136.137,94.046,129.59.105.87,3
1482823220247,133.229,94.734,129.59.105.87,3
1482823220495,180.391,137.922,129.59.105.87,3
1482823220694,177.22,141.323,129.59.105.87,3
1482823220845,131.445,94.398,129.59.105.87,3
1482823221055,139.748,95.647,129.59.105.87,3
1482823221249,133.813,92.82,129.59.105.87,3
1482823221455,139.631,93.77,129.59.105.87,3
1482823221652,136.092,94.029,129.59.105.87,3
1482823221851,132.004,94.72,129.59.105.87,3
1482823222053,136.635,92.524,129.59.105.87,3
1482823222253,136.196,92.746,129.59.105.87,3
1482823222453,136.198,93.624,129.59.105.87,3
1482823222656,139.696,94.914,129.59.105.87,3
1482823222856,139.135,93.71,129.59.105.87,3
1482823223053,135.673,95.818,129.59.105.87,3
1482823223255,137.357,93.941,129.59.105.87,3
1482823223457,139.273,95.147,129.59.105.87,3
1482823223657,139.704,92.923,129.59.105.87,3
1482823223852,132.793,94.213,129.59.105.87,3
1482823224049,131.428,94.113,129.59.105.87,3
1482823224293,174.623,136.467,129.59.105.87,3
1482823224503,184.384,137.768,129.59.105.87,3
1482823224652,133.071,95.608,129.59.105.87,3
1482823224859,139.978,95.753,129.59.105.87,3
1482823225062,139.615,99.364,129.59.105.87,3
1482823225261,141.737,92.414,129.59.105.87,3
1482823225457,135.911,93.763,129.59.105.87,3
1482823225656,136.425,93.84,129.59.105.87,3
1482823225857,136.756,93.751,129.59.105.87,3
1482823226058,137.776,93.488,129.59.105.87,3
1482823226259,138.291,94.145,129.59.105.87,3
1482823226452,131.03,93.421,129.59.105.87,3
1482823226655,132.952,93.794,129.59.105.87,3
1482823226857,136.025,94.621,129.59.105.87,3
1482823227067,143.663,101.8,129.59.105.87,3
1482823227260,139.429,93.972,129.59.105.87,3
1482823227453,130.698,93.713,129.59.105.87,3
1482823227658,135.708,94.644,129.59.105.87,3
1482823227858,136.838,94.402,129.59.105.87,3
1482823228059,136.4,93.975,129.59.105.87,3
1482823228258,131.963,94.408,129.59.105.87,3
1482823228464,141.058,93.662,129.59.105.87,3
1482823228661,135.866,92.959,129.59.105.87,3
1482823228898,174.714,137.25,129.59.105.87,3
1482823229104,180.427,141.273,129.59.105.87,3
1482823229269,145.199,105.032,129.59.105.87,3
1482823229490,164.494,124.277,129.59.105.87,3
1482823229703,178.435,139.699,129.59.105.87,3
1482823229913,187.16,143.266,129.59.105.87,3
1482823230088,163.066,125.194,129.59.105.87,3
1482823230270,146.256,104.037,129.59.105.87,3
1482823230502,177.108,136.869,129.59.105.87,3
1482823230707,181.349,140.741,129.59.105.87,3
1482823230894,168.6,125.566,129.59.105.87,3
1482823231081,155.856,117.441,129.59.105.87,3
1482823231302,175.722,136.416,129.59.105.87,3
1482823231510,180.994,143.004,129.59.105.87,3
1482823231673,146.797,104.497,129.59.105.87,3
1482823231880,151.319,108.017,129.59.105.87,3
1482823232105,177.708,140.032,129.59.105.87,3
1482823232311,184.162,141.398,129.59.105.87,3
1482823232471,143.828,104.568,129.59.105.87,3
1482823232673,145.291,104.422,129.59.105.87,3
1482823232912,184.137,139.613,129.59.105.87,3
1482823233107,178.056,136.48,129.59.105.87,3
1482823233275,146.674,104.011,129.59.105.87,3
1482823233464,132.32,92.743,129.59.105.87,3
1482823233660,131.531,92.473,129.59.105.87,3
1482823233866,137.512,94.559,129.59.105.87,3
1482823234068,138.76,93.863,129.59.105.87,3
1482823234265,136.153,94.538,129.59.105.87,3
1482823234459,129.443,93.795,129.59.105.87,3
1482823234664,132.126,94.612,129.59.105.87,3
1482823234867,137.762,93.374,129.59.105.87,3
1482823235071,138.075,101.261,129.59.105.87,3
1482823235266,135.712,95.138,129.59.105.87,3
1482823235460,130.877,94.601,129.59.105.87,3
1482823235664,132.719,95.38,129.59.105.87,3
1482823235868,137.261,94.429,129.59.105.87,3
1482823236067,135.746,93.582,129.59.105.87,3
1482823236283,149.811,104.651,129.59.105.87,3
1482823236467,135.256,92.834,129.59.105.87,3
1482823236666,136.389,92.8,129.59.105.87,3
1482823236868,135.913,94.582,129.59.105.87,3
1482823237071,138.401,95.11,129.59.105.87,3
1482823237276,143.424,102.653,129.59.105.87,3
1482823237473,140.806,95.364,129.59.105.87,3
1482823237664,131.594,93.973,129.59.105.87,3
1482823237869,134.249,94.777,129.59.105.87,3
1482823238068,134.847,93.962,129.59.105.87,3
1482823238275,138.823,93.142,129.59.105.87,3
1482823238465,131.487,94.642,129.59.105.87,3
1482823238671,138.456,93.984,129.59.105.87,3
1482823238867,132.513,93.418,129.59.105.87,3
1482823239071,137.088,93.717,129.59.105.87,3
1482823239269,135.753,94.0,129.59.105.87,3
1482823239473,136.079,93.585,129.59.105.87,3
1482823239671,135.539,93.389,129.59.105.87,3
1482823239875,137.426,95.011,129.59.105.87,3
1482823240073,137.723,93.533,129.59.105.87,3
1482823240272,136.546,94.617,129.59.105.87,3
1482823240480,144.256,92.762,129.59.105.87,3
1482823240671,135.296,93.31,129.59.105.87,3
1482823240875,139.045,92.342,129.59.105.87,3
1482823241079,140.628,97.292,129.59.105.87,3
1482823241274,136.979,93.0,129.59.105.87,3
1482823241478,138.855,93.396,129.59.105.87,3
1482823241678,140.835,94.193,129.59.105.87,3
1482823241869,132.207,92.318,129.59.105.87,3
1482823242077,139.711,93.672,129.59.105.87,3
1482823242296,157.968,117.459,129.59.105.87,3
1482823242470,133.18,92.501,129.59.105.87,3
1482823242671,131.202,94.56,129.59.105.87,3
1482823242875,136.053,92.693,129.59.105.87,3
1482823243074,133.097,94.666,129.59.105.87,3
1482823243275,135.947,93.126,129.59.105.87,3
1482823243472,132.94,92.595,129.59.105.87,3
1482823243676,135.994,92.706,129.59.105.87,3
1482823243872,132.889,93.306,129.59.105.87,3
1482823244072,132.416,94.053,129.59.105.87,3
1482823244273,131.573,94.058,129.59.105.87,3
1482823244474,133.994,93.301,129.59.105.87,3
1482823244678,135.099,93.054,129.59.105.87,3
1482823244881,140.62,93.606,129.59.105.87,3
1482823245082,141.072,95.953,129.59.105.87,3
1482823245277,135.853,94.189,129.59.105.87,3
1482823245473,131.797,93.033,129.59.105.87,3
1482823245683,141.978,94.286,129.59.105.87,3
1482823245875,131.428,95.17,129.59.105.87,3
1482823246076,134.02,93.673,129.59.105.87,3
1482823246278,135.836,95.457,129.59.105.87,3
1482823246479,136.396,93.282,129.59.105.87,3
1482823246678,135.158,93.381,129.59.105.87,3
1482823246879,135.585,93.311,129.59.105.87,3
1482823247080,137.147,96.752,129.59.105.87,3
1482823247276,132.243,93.182,129.59.105.87,3
1482823247481,135.639,93.277,129.59.105.87,3
1482823247684,140.149,93.721,129.59.105.87,3
1482823247885,138.135,93.497,129.59.105.87,3
1482823248081,136.671,93.836,129.59.105.87,3
1482823248277,132.43,93.796,129.59.105.87,3
1482823248481,136.193,92.527,129.59.105.87,3
1482823248677,131.51,93.756,129.59.105.87,3
1482823248886,140.884,93.108,129.59.105.87,3
1482823249085,137.811,95.23,129.59.105.87,3
1482823249281,135.361,93.757,129.59.105.87,3
1482823249479,133.661,93.134,129.59.105.87,3
1482823249683,137.224,92.589,129.59.105.87,3
1482823249892,145.164,94.658,129.59.105.87,3
1482823250080,134.858,96.015,129.59.105.87,3
1482823250282,135.044,94.332,129.59.105.87,3
1482823250483,135.744,92.222,129.59.105.87,3
1482823250683,136.898,92.269,129.59.105.87,3
1482823250882,134.284,93.922,129.59.105.87,3
1482823251089,138.192,93.433,129.59.105.87,3
1482823251283,135.078,93.202,129.59.105.87,3
1482823251481,133.202,94.002,129.59.105.87,3
1482823251684,135.293,95.662,129.59.105.87,3
1482823251884,135.223,92.937,129.59.105.87,3
1482823252070,121.316,93.452,129.59.105.87,3
1482823252289,137.999,94.989,129.59.105.87,3
1482823252486,137.036,93.577,129.59.105.87,3
1482823252692,142.405,92.948,129.59.105.87,3
1482823252885,135.64,92.37,129.59.105.87,3
1482823253087,137.342,94.305,129.59.105.87,3
1482823253286,136.622,95.545,129.59.105.87,3
1482823253487,136.45,93.489,129.59.105.87,3
1482823253685,134.634,93.385,129.59.105.87,3
1482823253882,132.035,94.221,129.59.105.87,3
1482823254085,133.565,92.484,129.59.105.87,3
1482823254295,142.14,94.78,129.59.105.87,3
1482823254492,140.404,93.55,129.59.105.87,3
1482823254682,130.706,93.698,129.59.105.87,3
1482823254889,136.608,93.444,129.59.105.87,3
1482823255092,139.754,95.927,129.59.105.87,3
1482823255288,135.297,93.283,129.59.105.87,3
1482823255490,135.686,95.867,129.59.105.87,3
1482823255690,136.755,93.575,129.59.105.87,3
1482823255888,134.6,95.627,129.59.105.87,3
1482823256096,142.783,93.505,129.59.105.87,3
1482823256292,138.445,96.114,129.59.105.87,3
1482823256483,129.833,92.959,129.59.105.87,3
1482823256687,132.799,94.223,129.59.105.87,3
1482823256890,135.949,93.578,129.59.105.87,3
1482823257088,134.296,96.839,129.59.105.87,3
1482823257286,131.884,93.487,129.59.105.87,3
1482823257498,141.553,93.904,129.59.105.87,3
1482823257694,138.654,94.571,129.59.105.87,3
1482823257889,133.641,94.406,129.59.105.87,3
1482823258094,138.562,95.526,129.59.105.87,3
1482823258296,140.7,94.939,129.59.105.87,3
1482823258501,144.729,95.887,129.59.105.87,3
1482823258692,134.111,94.637,129.59.105.87,3
1482823258896,139.894,95.085,129.59.105.87,3
1482823259092,135.211,96.319,129.59.105.87,3
1482823259338,181.035,139.671,129.59.105.87,3
1482823259536,179.493,140.268,129.59.105.87,3
1482823259722,165.418,125.311,129.59.105.87,3
1482823259893,135.942,96.617,129.59.105.87,3
1482823260142,184.447,139.715,129.59.105.87,3
1482823260295,135.397,93.413,129.59.105.87,3
1482823260493,135.122,96.049,129.59.105.87,3
1482823260696,136.719,94.432,129.59.105.87,3
1482823260895,138.223,94.459,129.59.105.87,3
1482823261094,135.569,96.332,129.59.105.87,3
1482823261297,138.616,94.389,129.59.105.87,3
1482823261501,142.069,97.096,129.59.105.87,3
1482823261693,133.75,93.818,129.59.105.87,3
1482823261897,136.107,94.983,129.59.105.87,3
1482823262093,133.346,94.962,129.59.105.87,3
1482823262298,137.515,95.532,129.59.105.87,3
1482823262498,137.792,93.882,129.59.105.87,3
1482823262698,137.045,95.033,129.59.105.87,3
1482823262897,136.02,94.793,129.59.105.87,3
1482823263097,136.047,94.342,129.59.105.87,3
1482823263294,132.772,94.24,129.59.105.87,3
1482823263499,137.711,93.94,129.59.105.87,3
1482823263694,132.739,94.872,129.59.105.87,3
1482823263900,136.84,95.196,129.59.105.87,3
1482823264098,137.225,94.675,129.59.105.87,3
1482823264321,158.377,118.936,129.59.105.87,3
1482823264501,138.326,94.714,129.59.105.87,3
1482823264695,132.347,95.594,129.59.105.87,3
1482823264898,134.896,94.648,129.59.105.87,3
1482823265100,135.389,95.057,129.59.105.87,3
1482823265343,179.345,136.436,129.59.105.87,3
1482823265549,184.666,141.039,129.59.105.87,3
1482823265723,159.166,117.569,129.59.105.87,3
1482823265930,166.08,125.855,129.59.105.87,3
1482823266106,142.387,94.811,129.59.105.87,3
1482823266305,140.198,94.013,129.59.105.87,3
1482823266498,133.134,94.558,129.59.105.87,3
1482823266699,133.866,93.848,129.59.105.87,3
1482823266899,134.324,95.159,129.59.105.87,3
1482823267109,142.272,97.108,129.59.105.87,3
1482823267298,133.052,94.597,129.59.105.87,3
1482823267506,140.621,95.153,129.59.105.87,3
1482823267702,136.016,95.065,129.59.105.87,3
1482823267903,137.82,94.148,129.59.105.87,3
1482823268099,132.979,94.549,129.59.105.87,3
1482823268328,159.292,121.346,129.59.105.87,3
1482823268551,185.844,139.532,129.59.105.87,3
1482823268735,167.035,126.615,129.59.105.87,3
1482823268934,166.983,126.56,129.59.105.87,3
1482823269123,156.064,115.59,129.59.105.87,3
1482823269335,167.925,125.862,129.59.105.87,3
1482823269503,134.357,93.739,129.59.105.87,3
1482823269705,137.13,94.15,129.59.105.87,3
1482823269902,132.84,97.222,129.59.105.87,3
1482823270109,140.091,93.832,129.59.105.87,3
1482823270307,137.355,95.812,129.59.105.87,3
1482823270513,144.438,95.24,129.59.105.87,3
1482823270700,131.004,94.15,129.59.105.87,3
1482823270908,138.325,93.726,129.59.105.87,3
1482823271109,139.803,98.512,129.59.105.87,3
1482823271299,129.307,94.021,129.59.105.87,3
1482823271511,137.86,94.621,129.59.105.87,3
1482823271708,139.037,93.731,129.59.105.87,3
1482823271909,136.669,93.976,129.59.105.87,3
1482823272107,136.485,95.668,129.59.105.87,3
1482823272306,135.377,95.613,129.59.105.87,3
1482823272514,143.289,93.714,129.59.105.87,3
1482823272704,133.083,94.376,129.59.105.87,3
1482823272908,136.764,94.446,129.59.105.87,3
1482823273104,130.85,94.846,129.59.105.87,3
1482823273307,135.409,93.605,129.59.105.87,3
1482823273512,138.074,95.081,129.59.105.87,3
1482823273709,135.958,94.259,129.59.105.87,3
1482823273913,140.687,95.502,129.59.105.87,3
1482823274106,132.924,94.066,129.59.105.87,3
1482823274340,167.065,125.675,129.59.105.87,3
1482823274544,170.987,126.094,129.59.105.87,3
1482823274748,172.559,131.225,129.59.105.87,3
1482823274951,177.945,140.099,129.59.105.87,3
1482823275139,163.755,124.689,129.59.105.87,3
1482823275324,150.199,105.657,129.59.105.87,3
1482823275514,139.813,94.389,129.59.105.87,3
1482823275759,184.597,139.245,129.59.105.87,3
1482823275926,150.646,108.736,129.59.105.87,3
1482823276108,133.614,94.665,129.59.105.87,3
1482823276350,173.861,136.622,129.59.105.87,3
1482823276559,183.404,140.83,129.59.105.87,3
1482823276740,161.463,120.836,129.59.105.87,3
1482823276950,174.549,125.777,129.59.105.87,3
1482823277146,169.593,127.99,129.59.105.87,3
1482823277366,189.928,143.636,129.59.105.87,3
1482823277540,164.004,123.781,129.59.105.87,3
1482823277728,150.997,108.064,129.59.105.87,3
1482823277947,168.366,125.397,129.59.105.87,3
1482823278121,144.635,95.029,129.59.105.87,3
1482823278316,137.783,95.958,129.59.105.87,3
1482823278518,140.098,94.048,129.59.105.87,3
1482823278716,139.477,96.328,129.59.105.87,3
1482823278915,137.26,94.299,129.59.105.87,3
1482823279116,137.496,95.947,129.59.105.87,3
1482823279331,153.859,107.506,129.59.105.87,3
1482823279562,181.627,140.654,129.59.105.87,3
1482823279757,179.075,140.154,129.59.105.87,3
1482823279925,144.875,104.02,129.59.105.87,3
1482823280112,132.629,95.169,129.59.105.87,3
1482823280315,136.015,93.916,129.59.105.87,3
1482823280518,138.507,94.076,129.59.105.87,3
1482823280715,134.825,94.771,129.59.105.87,3
1482823280914,133.615,94.573,129.59.105.87,3
1482823281119,136.568,95.216,129.59.105.87,3
1482823281313,131.982,95.136,129.59.105.87,3
1482823281514,131.12,94.111,129.59.105.87,3
1482823281719,138.129,97.461,129.59.105.87,3
1482823281922,140.84,95.877,129.59.105.87,3
1482823282115,133.447,95.88,129.59.105.87,3
1482823282318,136.796,95.085,129.59.105.87,3
1482823282513,132.278,95.179,129.59.105.87,3
1482823282721,136.025,94.253,129.59.105.87,3
1482823282918,135.603,94.196,129.59.105.87,3
1482823283122,139.802,95.057,129.59.105.87,3
1482823283320,137.35,92.764,129.59.105.87,3
1482823283522,139.249,94.932,129.59.105.87,3
1482823283748,164.689,125.241,129.59.105.87,3
1482823283939,155.308,112.478,129.59.105.87,3
1482823284157,173.902,139.226,129.59.105.87,3
1482823284320,133.909,93.893,129.59.105.87,3
1482823284532,147.448,107.222,129.59.105.87,3
1482823284745,159.282,116.852,129.59.105.87,3
1482823284919,134.028,91.689,129.59.105.87,3
1482823285117,132.888,94.056,129.59.105.87,3
1482823285320,135.243,92.782,129.59.105.87,3
1482823285566,181.326,139.703,129.59.105.87,3
1482823285762,177.526,141.474,129.59.105.87,3
1482823285937,148.927,105.197,129.59.105.87,3
1482823286154,168.09,125.274,129.59.105.87,3
1482823286315,129.879,94.415,129.59.105.87,3
1482823286519,132.678,93.222,129.59.105.87,3
1482823286720,133.941,94.924,129.59.105.87,3
1482823286915,130.165,93.381,129.59.105.87,3
1482823287121,133.677,93.995,129.59.105.87,3
1482823287325,137.528,93.601,129.59.105.87,3
1482823287519,133.974,93.321,129.59.105.87,3
1482823287723,134.989,96.499,129.59.105.87,3
1482823287930,140.527,93.269,129.59.105.87,3
1482823288124,136.176,94.42,129.59.105.87,3
1482823288329,140.685,94.597,129.59.105.87,3
1482823288524,135.905,92.834,129.59.105.87,3
1482823288730,141.677,93.442,129.59.105.87,3
1482823288927,138.112,93.186,129.59.105.87,3
1482823289128,136.911,94.451,129.59.105.87,3
1482823289328,138.272,93.852,129.59.105.87,3
1482823289528,138.788,93.445,129.59.105.87,3
1482823289723,133.351,94.218,129.59.105.87,3
1482823289956,165.879,123.215,129.59.105.87,3
1482823290170,181.091,137.374,129.59.105.87,3
1482823290374,183.618,142.847,129.59.105.87,3
1482823290538,147.144,104.466,129.59.105.87,3
1482823290742,148.521,103.534,129.59.105.87,3
1482823290925,134.204,93.842,129.59.105.87,3
1482823291128,134.215,94.167,129.59.105.87,3
1482823291355,163.634,121.291,129.59.105.87,3
1482823291529,137.151,93.803,129.59.105.87,3
1482823291724,132.159,93.124,129.59.105.87,3
1482823291928,135.79,94.488,129.59.105.87,3
1482823292158,165.3,125.55,129.59.105.87,3
1482823292342,147.035,104.376,129.59.105.87,3
1482823292522,128.784,88.653,129.59.105.87,3
1482823292721,127.858,88.77,129.59.105.87,3
1482823292929,136.054,89.12,129.59.105.87,3
1482823293131,137.423,90.844,129.59.105.87,3
1482823293324,131.109,89.121,129.59.105.87,3
1482823293528,133.604,90.089,129.59.105.87,3
1482823293725,131.249,90.681,129.59.105.87,3
1482823293976,181.586,140.007,129.59.105.87,3
1482823294171,176.353,136.917,129.59.105.87,3
1482823294362,164.355,124.965,129.59.105.87,3
1482823294553,158.144,123.572,129.59.105.87,3
1482823294777,181.874,138.509,129.59.105.87,3
1482823294982,187.099,140.962,129.59.105.87,3
1482823295148,152.931,111.011,129.59.105.87,3
1482823295331,135.436,93.647,129.59.105.87,3
1482823295533,134.061,92.961,129.59.105.87,3
1482823295732,135.468,92.981,129.59.105.87,3
1482823295931,133.314,92.808,129.59.105.87,3
1482823296126,129.4,92.424,129.59.105.87,3
1482823296333,136.038,92.922,129.59.105.87,3
1482823296529,131.923,94.067,129.59.105.87,3
1482823296716,118.31,92.923,129.59.105.87,3
