Time,Min hop D,Min hop A,Least loaded,CDC,INDICES 2D,INDICES 2A,INDICES 3B,SLO
2771,205.6325,216.85925,260.9586667,277.779,186.86925,133.659,161.44375,200
2772,200.8125,200.90875,258.8215,261.08075,187.02525,126.336,157.1355,200
2773,202.8385,192.85025,261.30775,272.3395,185.46,132.871,179.7335,200
2774,200.40825,189.3915,265.007,265.1363333,186.494,134.8475,191.8735,200
2775,203.42675,201.88375,270.0813333,266.54075,185.15875,136.583,154.112,200
2776,199.819,173.5805,260.73125,276.00525,184.9325,136.65375,156.8785,200
2777,202.01225,196.38425,263.33325,261.48,185.40475,130.96525,154.332,200
2778,207.99775,177.47875,256.1,267.52775,183.5605,122.21625,181.188,200
2779,199.394,201.88925,266.169,269.74375,183.446,130.237,162.831,200
2780,199.33025,240.1725,259.24075,266.477,182.9025,133.96625,148.9415,200
2781,201.86125,206.55575,249.7615,266.75125,184.65375,119.65775,153.09625,200
2782,200.4825,170.87425,251.4493333,263.76575,183.99,145.4775,161.91625,200
2783,208.038,172.337,252.971,268.5833333,185.331,127.89125,164.162,200
2784,203.358,171.659,264.25975,271.44725,187.33325,127.45825,153.329,200
2785,206.11375,212.9585,257.98775,267.458,186.34425,134.12,160.5845,200
2786,201.69525,218.99475,264.2613333,277.3863333,186.51925,118.03675,173.52125,200
2787,204.413,190.387,272.267,270.7145,187.20125,120.4545,162.507,200
2788,201.959,234.04225,269.5125,267.72275,187.39925,132.337,161.423,200
2789,203.69775,186.7,263.6193333,276.753,187.44775,128.971,163.173,200
2790,206.41475,172.456,253.487,271.808,187.0915,138.2855,168.46975,200
2791,205.363,192.50775,248.34925,278.9476667,186.9565,133.229,167.42025,200
2792,201.23425,191.06825,250.104,269.5485,186.19425,141.3185,157.21325,200
2793,207.435,229.0525,242.4475,271.9283333,186.38125,125.49825,183.9895,200
2794,201.68925,185.10125,240.51525,274.92725,186.2835,124.44325,176.9715,200
2795,204.156,220.2055,246.85225,277.76775,186.47675,128.2525,167.60025,200
2796,204.14275,186.10775,239.93025,273.9106667,186.63,144.33325,187.86275,200
2797,212.45225,205.79775,245.504,276.066,185.971,127.3705,189.83275,200
2798,201.33875,197.5185,242.916,273.008,185.76125,122.6625,161.53125,200
2799,204.92225,203.84,238.12525,264.77475,186.012,130.8065,192.9595,200
2800,204.734,172.48675,240.8605,270.0295,185.243,137.7835,156.85275,200
2801,210.234,173.9115,240.63825,268.3243333,187.97375,136.1325,159.33175,200
2802,198.33975,170.78525,237.138,271.249,186.76,126.0415,171.06125,200
2803,209.286,197.221,241.3455,276.03575,186.16925,122.0845,155.1385,200
2804,203.2705,206.78025,243.277,266.2233333,186.357,129.502,165.56925,200
2805,210.08925,206.87725,239.5485,270.9455,186.06775,121.42075,170.4265,200
2806,201.893,201.04875,235.76475,273.9726667,185.99025,134.0545,158.31525,200
2807,206.065,173.1685,235.82325,273.5475,186.7665,120.63075,186.1185,200
2808,203.466,171.0485,239.59925,269.506,186.07025,135.81525,164.3745,200
2809,211.28725,171.74375,239.27525,272.9373333,190.78975,132.3645,160.54525,200
2810,208.60025,172.2895,245.1605,271.1295,187.62625,120.23225,186.52225,200
2811,207.10325,170.972,242.383,271.409,188.31825,131.597,161.03125,200
2812,203.598,173.53725,236.9345,269.0195,186.74175,138.0285,183.0395,200
2813,207.2655,171.85225,234.1845,272.51775,188.9425,125.082,169.579,200
2814,204.31125,173.10475,239.48975,270.677,187.35975,118.711,179.662,200
2815,202.46025,211.1155,236.276,264.813,185.95875,124.087,156.81525,200
2816,200.3085,218.82125,239.40375,273.57125,187.38825,122.2645,159.818,200
2817,206.49975,183.73625,238.3805,264.6113333,186.23025,135.48575,169.75925,200
2818,205.512,227.93425,239.5425,287.2115,185.4365,127.48575,163.2315,200
2819,201.7065,223.931,236.2685,274.57,186.2515,130.62925,168.83,200
2820,203.205,179.29625,239.58775,280.79475,186.79925,131.20975,159.29275,200
2821,208.19725,171.8745,238.75875,275.7043333,187.2335,122.118,178.31625,200
2822,204.376,211.872,242.73575,274.2445,187.81825,123.91575,161.70975,200
2823,210.4015,225.14375,239.387,271.4686667,186.25175,138.05025,156.35825,200
2824,200.90925,211.5185,244.18225,280.252,190.4235,119.513,157.1465,200
2825,205.5915,190.0875,235.58825,278.05275,187.54275,138.41125,184.13825,200
2826,199.34625,190.60175,234.99925,274.581,185.45375,128.0215,165.62,200
2827,206.95525,173.56775,240.92225,279.62575,188.23975,132.943,157.66,200
2828,202.6795,172.42025,238.81,276.703,185.5015,128.51975,159.0015,200
2829,206.38775,173.20175,239.394,276.79875,187.17475,132.49725,168.72925,200
2830,202.54625,192.77675,238.6145,272.8303333,186.17125,124.716,158.15625,200
2831,207.74025,200.54575,234.235,275.22425,185.94175,136.974,171.16475,200
2832,202.7915,220.89275,235.9585,276.084,186.7495,141.15775,190.832,200
2833,204.84275,185.6745,236.47975,283.495,185.7345,133.1065,157.62425,200
2834,203.15875,186.02775,235.3105,292.5756667,187.07225,143.79475,158.67,200
2835,205.5165,207.12475,240.02375,286.19225,186.77425,127.34375,162.2225,200
2836,200.1545,246.384,238.9525,282.0486667,186.8825,122.61375,168.7355,200
2837,210.3695,218.01075,236.5465,280.39525,186.33075,132.98025,174.8183333,200
2838,200.926,231.83125,235.9535,277.5073333,185.21725,132.64825,194.8825,200
2839,203.7185,207.8185,236.7755,279.63825,183.99525,138.59575,173.1702,200
2840,201.34125,215.04375,235.72275,272.4566667,185.48125,129.14775,156.09575,200
2841,204.33975,221.93475,236.65225,267.0155,184.41925,123.6905,158.61775,200
2842,201.04525,188.72025,238.55425,283.6873333,183.635,121.7515,156.73725,200
2843,204.444,213.43625,235.72425,279.83825,183.41025,135.7805,173.723,200
2844,199.23375,182.13225,241.02325,273.42475,183.97175,141.42375,170.6108,200
2845,200.651,195.8975,242.14525,277.742,184.609,129.51325,157.88125,200
2846,204.776,171.53625,241.04825,282.548,185.58275,139.27525,153.15375,200
2847,207.42525,172.91875,240.494,279.6566667,183.53325,134.15975,157.91875,200
2848,199.77225,171.93075,240.956,284.656,182.796,129.6825,155.58475,200
2849,203.2785,171.07,241.92775,282.147,183.8925,124.31025,156.481,200
2850,202.484,171.513,236.14275,279.546,183.00975,144.25525,170.6894,200
2851,202.4645,172.79975,235.568,274.7433333,182.16175,122.20775,179.52125,200
2852,201.20475,173.28125,235.74725,275.84775,181.8185,138.29425,154.80325,200
2853,203.65225,179.0075,240.50925,274.7393333,183.80825,148.1715,156.76625,200
2854,201.6275,201.095,239.617,276.4815,182.835,131.876,159.2065,200
2855,200.484,192.83775,241.59325,284.9643333,185.25075,121.7835,188.059,200
2856,204.37,172.645,242.7145,281.7815,182.1765,129.18475,174.2642,200
2857,209.481,170.856,239.13875,273.8986667,181.62,151.618,182.768,200
2858,203.0695,170.91025,241.17625,283.29275,182.2535,127.72025,186.3865,200
2859,207.453,182.505,236.54425,279.2763333,184.779,148.0195,195.0005,200
2860,209.572,210.0144,239.616,286.68175,184.0425,118.6185,172.0264,200
2861,210.872,173.8075,243.25775,284.7183333,184.44675,125.51075,157.4536667,200
2862,204.4775,174.64825,243.34925,280.32775,184.19925,119.08125,196.17525,200
2863,200.872,174.164,237.2205,281.0256667,184.19575,124.4875,170.7642,200
2864,203.50575,188.40775,239.839,277.667,185.28325,118.731,159.844,200
2865,204.55675,173.769,240.918,277.716,183.70825,132.22825,158.18025,200
2866,199.81875,171.46475,238.905,275.032,185.196,119.2685,168.62125,200
2867,206.6335,174.94425,242.14475,264.1116667,186.40025,125.8555,159.12425,200
2868,207.441,209.3053333,240.9685,271.01375,184.3215,119.3535,158.52275,200
2869,206.64675,210.9918,241.1555,273.41575,184.0155,132.81425,168.5573333,200
2870,199.65675,173.429,239.259,266.01,184.3885,117.147,185.7918,200
2871,206.0445,197.5605,239.3245,272.3865,188.55225,140.38025,168.403,200
2872,205.92125,172.51375,244.89675,280.854,187.839,142.26225,155.95125,200
2873,209.478,171.60575,239.9335,272.3305,184.42225,147.55275,160.3555,200
2874,205.737,179.57675,237.2965,280.955,186.2125,151.8415,162.1505,200
2875,209.87425,174.71675,239.519,274.656,185.52275,138.66025,162.39125,200
2876,204.96775,211.0753333,244.474,273.33975,185.126,134.19725,177.6173333,200
2877,203.9015,207.45375,242.2803333,280.0863333,187.39625,139.186,166.8166,200
2878,204.783,230.23625,241.77375,273.64675,187.514,143.62125,161.4095,200
2879,208.42225,201.505,237.0365,285.762,186.851,132.30825,182.421,200
2880,204.35525,196.115,239.60425,276.13975,186.401,115.6635,187.011,200
2881,209.319,204.9144,238.40825,278.8116667,186.2325,131.83175,175.9206667,200
2882,200.4175,222.2723333,239.39575,281.52325,186.33975,124.419,176.6874,200
2883,201.77475,218.895,239.18975,266.892,187.22425,128.63775,159.53975,200
2884,203.957,216.2635,245.413,274.95625,185.292,125.74025,156.704,200
2885,204.3635,243.4246667,239.1645,272.44425,186.187,126.212,159.339,200
2886,206.504,202.128,237.73675,275.3796667,187.37675,135.48325,167.804,200
2887,206.162,211.2673333,239.76225,274.4505,186.3395,143.819,158.6055,200
2888,204.4335,196.48225,242.41825,271.5623333,187.124,151.4675,158.4255,200
2889,205.8095,204.12225,238.869,280.57575,186.95125,137.84,152.0566667,200
2890,205.6315,189.551,242.52775,279.9543333,187.19375,123.58675,190.28225,200
2891,203.846,209.7698,241.82525,276.84775,188.4825,125.3765,192.4442,200
2892,210.149,201.7575,241.57525,286.0903333,185.578,136.5375,158.226,200
2893,204.85525,169.9955,244.6435,285.03925,186.77175,131.301,185.3452,200
2894,202.88175,196.002,243.33225,280.7513333,187.581,137.24525,161.97275,200
2895,211.62175,205.155,243.36175,287.852,186.64225,126.4665,171.426,200
2896,205.29325,182.80125,243.69975,288.4166667,188.7895,120.66125,163.483,200
2897,208.6555,211.3378,243.667,284.396,186.81525,132.78575,161.5655,200
2898,203.91875,172.696,243.60675,336.989,187.589,138.7565,166.3743333,200
2899,207.05225,174.13825,245.50475,334.2283333,188.7085,122.7485,170.4444,200
2900,209.8795,173.2435,242.8565,320.938,187.97325,137.305,168.9205,200
2901,210.53325,173.72125,239.9985,334.9953333,187.091,147.545,190.9823333,200
2902,208.992,173.7936667,238.86875,316.8,187.259,152.98425,165.70925,200
2903,209.3845,173.4915,239.32375,357.2925,190.224,137.64175,170.87,200
2904,208.664,175.6,240.50225,347.006,192.607,135.2515,163.9346667,200
2905,211.937,186.6215,241.90325,322.2916667,191.588,140.0065,170.0365,200
2906,210.8855,176.3575,237.924,314.9576667,193.2285,133.59825,176.7475,200
2907,211.16,174.85725,239.01175,306.9635,196.3755,137.05,167.94475,200
2908,211.23025,176.58975,238.911,294.3556667,194.1815,151.92825,170.487,200
2909,215.59475,177.86975,239.18475,293.3496667,195.07675,146.31225,165.6438,200
2910,211.054,196.05525,237.7445,301.36675,196.45,133.75375,168.078,200
2911,212.52475,233.22575,242.1685,300.0083333,196.823,142.855,169.51175,200
2912,213.28175,192.30425,239.7675,303.444,197.259,139.34175,175.13325,200
2913,211.15,227.74675,237.5685,292.08,197.78275,153.82725,194.76025,200
2914,212.079,195.9175,243.247,292.30875,197.0895,134.68475,173.062,200
2915,215.534,208.588,241.39225,304.2393333,196.411,145.2055,166.958,200
2916,207.9015,230.80375,237.379,308.7503333,195.9395,120.81925,171.01225,200
2917,212.41075,188.48325,236.085,301.4645,195.8775,134.77175,167.12675,200
2918,209.47275,177.588,241.41825,292.0406667,196.41075,128.1535,170.99225,200
2919,212.69675,175.823,247.134,307.898,194.438,146.7435,162.3592,200
2920,212.31725,176.9365,244.3095,320.528,194.9135,136.16975,165.363,200
2921,219.48525,183.43425,240.91325,301.818,193.66675,132.57025,167.00325,200
2922,212.83875,249.7235,241.383,319.7266667,195.42275,129.89675,167.465,200
2923,214.757,187.94875,243.243,305.031,195.9785,142.51225,169.756,200
2924,224.6266667,180.9,239.63675,298.504,196.857,134.922,176.9115,200
2925,219.0894,231.661,240.183,302.0816667,200.5505,132.91725,171.96,200
2926,214.723,225.54275,236.082,295.647,198.0475,152.27475,171.12875,200
2927,215.05225,214.238,238.5246667,319.3343333,198.47975,136.99175,168.9175,200
2928,216.159,213.4185,242.722,291.4203333,197.46725,127.92125,190.4575,200
2929,217.1435,229.229,239.44175,308.573,196.3345,133.794,181.798,200
2930,215.5256667,209.7815,243.748,311.127,198.9295,127.04175,172.97975,200
2931,221.1832,196.4826667,240.37975,303.8745,200.90025,139.106,170.66475,200
2932,208.48125,244.3016,240.74175,298.6543333,200.638,128.303,173.75725,200
2933,200.72325,229.434,242.377,316.9093333,200.623,127.219,168.39125,200
2934,199.252,229.31825,242.69175,317.1923333,195.402,117.0585,170.4315,200
2935,202.646,184.73025,239.912,307.068,187.33475,128.099,170.052,200
2936,206.7652,171.54675,246.08075,294.306,180.2975,115.76025,173.493,200
2937,208.85575,169.02175,241.83675,337.4283333,181.372,124.1195,164.94225,200
2938,206.033,207.3245,244.7965,317.8793333,183.66175,121.187,184.783,200
2939,216.58225,170.51625,249.33275,311.0386667,184.41275,134.16725,162.3725,200
2940,212.6825,170.9095,241.16525,304.207,186.847,146.29425,166.6695,200
2941,224.32825,172.2605,246.716,332.5323333,191.1945,133.63475,165.5605,200
2942,220.62625,175.55475,247.349,304.654,193.29975,128.543,167.02525,200
2943,218.567,174.78325,250.38375,323.8623333,199.38725,134.982,171.204,200
2944,215.41325,180.7785,248.49975,314.498,201.52625,127.7295,204.83375,200
2945,230.0155,203.33175,246.40125,311.75225,201.669,150.1953333,211.19575,200
2946,216.0265,203.63475,250.6583333,311.0476667,203.7755,147.0792,192.43025,200
2947,220.36025,202.525,253.22575,306.1193333,201.54325,139.3816667,208.96225,200
2948,217.26725,186.48375,247.34275,306.3886667,203.1315,139.4784,208.55325,200
2949,222.013,179.631,251.17225,287.1053333,203.52575,150.82125,205.6995,200
2950,216.2355,179.59575,248.74825,321.25025,202.16025,127.639,183.99625,200
2951,218.268,179.88025,248.721,298.4843333,200.386,145.87925,174.44225,200
2952,215.86525,179.8535,244.89675,290.828,201.64725,129.12025,194.062,200
2953,218.6795,245.89125,248.9605,283.51575,201.475,136.231,193.91675,200
2954,220.1845,238.868,246.90275,311.463,200.8005,126.45,180.29025,200
2955,218.8175,230.1515,249.11625,297.2256667,202.3615,148.1345,174.825,200
2956,218.88675,245.5465,245.6036667,299.6526667,203.24225,145.04075,190.306,200
2957,219.22875,211.28625,251.59175,311.8035,200.846,137.8406667,177.29775,200
2958,226.8095,179.5865,246.54925,306.1316667,202.01075,141.7854,171.6135,200
2959,218.83525,221.07,249.951,294.162,202.43875,148.7606667,188.89625,200
2960,219.70875,196.467,251.11575,319.1213333,200.84675,153.2092,193.99425,200
2961,221.54725,227.88125,248.96275,316.2136667,199.78975,134.58675,194.33225,200
2962,216.7645,197.938,251.94175,299.1785,201.46975,151.04975,185.03975,200
2963,219.869,179.30425,250.1405,322.392,200.7355,142.68575,172.983,200
2964,217.504,189.253,246.787,307.4166667,199.8235,167.302,175.47025,200
2965,218.10575,187.337,251.545,312.6103333,201.611,151.9406,175.51175,200
2966,222.349,178.84225,251.9896667,307.534,201.79025,128.768,186.201,200
2967,220.81875,183.949,251.53925,301.2363333,202.3015,136.963,182.42525,200
2968,219.86525,239.43425,243.6725,547.4185,200.91975,161.856,183.0975,200
2969,220.10325,213.395,235.66725,324.6396667,201.47925,141.0434,191.331,200
2970,218.09075,228.4935,232.40625,330.4253333,202.864,129.731,174.13025,200
2971,225.7085,211.48325,235.22075,319.313,202.9595,139.6102,171.264,200
2972,215.53325,218.621,237.32525,322.773,203.19875,160.2346667,175.7155,200
2973,226.92675,212.72425,236.33875,313.1763333,200.5785,145.6345,169.03725,200
2974,217.0485,198.858,239.67625,313.03425,201.1955,132.6086,171.39925,200
2975,222.9745,241.04075,244.9665,311.992,200.73325,134.723,168.04275,200
2976,214.24875,201.10825,247.93975,307.246,198.8035,132.1824,171.33075,200
2977,216.3595,209.7675,252.94125,327.6416667,198.173,137.8866667,174.13925,200
2978,217.08375,215.685,262.285,316.15,197.821,146.956,193.711,200
2979,215.804,201.18275,264.352,307.7516667,197.1405,136.567,190.0845,200
2980,212.025,177.49425,268.35925,304.8566667,197.04325,137.421,208.88725,200
2981,218.01475,178.81875,261.57925,314.7015,197.47225,134.7936667,167.78375,200
2982,223.15075,177.64975,269.9523333,315.851,196.096,139.56575,200.52425,200
2983,217.456,177.56275,268.4745,299.3426667,195.139,143.8175,202.56825,200
2984,212.46025,218.05575,267.5483333,288.863,195.11575,140.633,187.53075,200
2985,212.72525,195.69825,264.81475,303.9383333,194.389,145.179,169.019,200
2986,213.93575,208.287,267.46225,291.36325,196.30175,145.8913333,167.27425,200
2987,215.99225,242.55675,263.9953333,281.9313333,194.70325,134.9222,167.00625,200
2988,212.84475,235.4605,260.37775,298.478,194.1765,124.8505,187.74625,200
2989,219.56575,226.54,255.95525,279.5656667,195.52725,135.1463333,167.164,200
2990,213.05075,204.4505,253.2365,278.9625,196.1595,151.69675,167.42625,200
2991,215.69075,220.40175,253.5015,286.199,196.67175,154.51225,167.73575,200
2992,212.0615,179.83175,253.56,282.70825,195.90275,139.1136,168.3875,200
2993,214.35425,192.54925,255.9415,280.2203333,193.91,140.353,167.82925,200
2994,211.281,219.49625,254.02375,285.40325,194.37475,125.72275,174.935,200
2995,213.63,210.9055,259.41375,295.1583333,194.9935,131.5843333,189.2785,200
2996,215.43775,202.5595,250.882,286.497,194.3045,146.1238,192.017,200
2997,213.2495,247.66325,254.3413333,285.088,196.97925,137.883,168.1215,200
2998,210.317,179.6815,258.49825,282.3313333,196.6745,125.3788,167.28625,200
2999,215.87775,206.97275,267.60725,279.66025,194.3945,133.4785,169.67025,200
3000,218.30675,202.11725,259.122,293.7406667,198.05475,164.6213333,168.853,200
3001,217.77625,186.6305,259.2883333,281.23275,194.04975,137.419,166.42125,200
3002,214.05575,179.688,260.5715,291.4233333,196.842,126.409,170.69375,200
3003,218.6375,179.9185,264.77125,284.3323333,195.569,129.96025,166.28025,200
3004,217.45925,199.043,256.0333333,279.919,197.18925,160.52375,168.15775,200
3005,219.428,199.163,266.756,278.5156667,196.9365,133.318,169.77525,200
3006,214.3755,179.658,265.242,278.59175,198.2235,137.96075,171.6605,200
3007,213.77775,215.6875,270.9423333,279.624,193.64975,131.733,170.19425,200
3008,205.69325,229.0086,271.5335,286.8866667,195.1305,163.601,170.819,200
3009,200.932,200.552,267.756,283.5583333,193.44725,135.9004,166.38375,200
3010,198.31775,190.4616667,264.8343333,278.9135,190.76,132.037,157.5035,200
3011,200.98425,202.1492,266.1245,281.6763333,181.4995,135.04425,148.97225,200
3012,198.109,173.76425,260.6565,299.883,182.52175,122.446,173.55975,200
3013,201.1095,170.18625,266.379,283.8713333,181.74075,121.53575,150.90925,200
3014,200.33975,204.36975,256.2015,280.27975,180.30375,128.57275,160.76675,200
3015,199.83825,207.976,257.4765,295.9766667,181.51175,124.016,155.7795,200
3016,200.53875,195.81675,253.08675,281.673,183.5425,127.33325,164.205,200
3017,200.44875,233.0243333,253.39425,288.39575,182.756,145.5845,161.54275,200
3018,197.0225,206.18875,252.1553333,283.723,185.436,127.1448,158.595,200
3019,197.976,194.6868,253.14375,289.986,186.65525,149.7166667,157.85975,200
3020,193.52325,171.34625,249.94175,290.77,183.9115,121.7664,154.336,200
3021,196.06175,177.40325,251.53625,287.896,181.01825,125.891,176.85925,200
3022,193.587,169.43225,249.139,290.08175,181.18925,135.68625,154.94925,200
3023,194.698,199.95,250.18175,281.6093333,181.24325,138.37425,156.74575,200
3024,193.80625,209.3434,245.082,280.653,181.38825,133.83575,157.72,200
3025,190.02775,169.85125,249.36525,292.8936667,180.622,122.8122,148.60775,200
3026,187.94475,168.226,250.39375,288.69475,181.46,140.0143333,156.06375,200
3027,191.8035,169.1285,253.4203333,291.3303333,174.3025,137.337,144.2795,200
3028,190.31675,166.225,249.93775,287.9043333,172.18975,116.4942,143.5955,200
3029,194.55375,166.097,253.132,286.78325,173.4775,127.3973333,163.5235,200
3030,194.1985,197.35175,251.1815,288.5586667,173.66225,124.092,145.34575,200
3031,194.9845,191.5862,253.389,288.12175,174.43025,128.418,146.16975,200
3032,193.00425,164.68075,256.9365,287.0403333,175.656,137.9335,165.78925,200
3033,205.49125,165.69725,253.8346667,282.64525,179.9195,131.051,153.03975,200
3034,198.4065,167.2495,255.57325,285.577,180.115,130.765,150.97025,200
3035,198.3755,174.966,250.90825,286.149,179.69375,139.0105,170.20125,200
3036,199.627,209.35925,252.6745,287.66825,181.21675,135.4135,148.27,200
3037,205.6595,215.6556,252.3555,289.3846667,181.63875,137.61575,158.98675,200
3038,202.7205,225.3476667,257.53675,280.176,184.61825,128.5755,164.04425,200
3039,200.08625,202.95875,248.6093333,292.224,184.958,130.38175,155.835,200
3040,200.701,208.02425,252.42525,280.06225,186.4715,136.8245,156.45575,200
3041,202.473,223.4165,252.463,294.5123333,189.713,129.22075,157.397,200
3042,201.4965,204.959,252.5335,282.382,185.52875,134.40425,163.39875,200
3043,204.08725,222.76675,253.69975,287.69825,186.08675,135.062,156.412,200
3044,200.08575,239.329,255.682,279.7323333,187.01775,133.0825,179.7745,200
3045,200.9445,203.87325,252.9166667,287.15375,188.06025,121.8655,161.752,200
3046,205.61125,172.0515,251.5265,286.4413333,188.42975,119.10175,161.795,200
3047,207.4675,180.63875,253.08025,281.86325,185.588,124.1885,161.59875,200
3048,199.5125,188.16025,245.07525,285.4063333,186.67175,130.8735,166.47625,200
3049,207.0765,173.80825,241.73275,285.06925,187.016,126.8085,190.351,200
3050,206.174,202.799,233.292,289.8876667,188.58075,123.22675,175.7285,200
3051,203.94775,205.84875,241.3495,283.675,189.667,124.6595,168.85175,200
3052,202.355,171.62425,234.469,287.68275,186.2445,130.26775,166.86175,200
3053,201.379,189.068,235.263,278.344,187.6555,133.5805,161.68925,200
3054,204.15125,171.37375,236.8635,295.252,190.22975,129.6415,163.63825,200
3055,206.4685,173.07475,236.51775,284.6813333,187.51925,132.46075,164.82775,200
3056,203.11825,199.042,238.71925,310.775,188.94675,135.407,167.32575,200
3057,203.59875,219.835,238.36975,323.697,188.6605,139.83325,185.74125,200
3058,205.81525,240.366,236.3165,295.512,189.47625,134.541,166.8035,200
3059,205.66025,207.363,233.788,300.388,190.429,133.744,176.3495,200
3060,206.9935,218.23825,237.827,306.9993333,189.60025,133.92275,170.4125,200
3061,207.5975,209.50375,235.44725,279.5165,188.64675,127.97875,164.485,200
3062,206.40125,220.0685,234.14,285.497,191.12025,120.6295,166.02975,200
3063,205.02575,183.853,229.928,296.739,188.98325,128.019,163.6105,200
3064,207.4145,180.61375,231.70225,314.2556667,191.83425,125.80625,168.527,200
3065,207.91925,181.04325,223.82,299.77975,190.165,140.68425,173.62425,200
3066,206.948,173.5345,227.68325,310.9036667,190.80125,156.89275,184.8455,200
3067,211.98075,203.28025,228.10375,298.0383333,190.4405,151.7115,165.487,200
3068,207.08775,174.8705,224.2685,307.6856667,189.8015,136.34175,163.36575,200
3069,208.53275,174.92375,230.34575,302.7935,189.59525,143.54,166.23675,200
3070,205.059,174.86225,230.13725,315.969,190.504,144.13725,168.22775,200
3071,206.9445,174.64075,230.5415,306.2306667,190.7315,141.85075,170.542,200
3072,211.17325,175.26475,235.64175,308.815,190.165,142.34025,170.64025,200
3073,204.306,220.47725,231.58375,309.6196667,189.3025,134.41275,171.04525,200
3074,202.0915,224.8385,233.07375,295.42125,190.60775,124.33825,169.0305,200
3075,201.484,192.505,237.19425,296.5163333,190.56725,122.07925,166.2515,200
3076,201.128,198.3015,240.505,309.2213333,185.85975,131.17825,159.88175,200
3077,206.43675,196.415,238.794,321.9393333,186.226,131.81725,164.1135,200
3078,202.41775,184.8175,237.79925,296.6915,184.91525,129.967,184.80175,200
3079,196.823,171.73175,239.82325,297.662,187.3955,127.41275,171.95075,200
3080,193.529,172.3295,234.995,297.1973333,186.34225,127.73975,161.1245,200
3081,193.7515,173.0555,238.35875,296.45425,183.2145,111.85475,150.08275,200
3082,188.5185,173.037,238.765,285.1876667,177.396,127.35375,143.49925,200
3083,188.92275,169.208,239.56525,290.863,173.67625,136.65925,143.537,200
3084,184.3415,162.80025,241.941,292.23025,174.62175,118.10475,142.7145,200
3085,193.0935,166.32775,239.15175,315.832,171.4495,112.95875,139.56475,200
3086,188.976,165.0395,240.57225,291.3686667,170.419,107.173,142.167,200
3087,197.45425,162.29725,240.035,299.9226667,170.59725,119.17725,143.02525,200
3088,191.62175,164.201,239.3035,300.60525,170.75825,109.88975,143.1345,200
3089,200.87625,210.0815,243.37725,290.5173333,175.49975,119.378,144.9705,200
3090,193.95225,169.70325,238.25925,297.4506667,177.425,128.2445,149.02625,200
3091,202.068,164.0375,240.9015,300.214,176.55325,119.798,150.03925,200
3092,194.33175,164.21375,242.5295,303.6306667,176.3885,117.5715,167.0645,200
3093,194.246,176.09475,241.8915,314.5346667,177.20025,134.67075,146.3985,200
3094,196.13925,191.7245,242.451,294.9536667,178.008,134.327,171.891,200
3095,198.181,212.34325,243.869,284.3695,180.14525,122.31425,163.375,200
3096,196.02325,240.3865,250.588,284.2283333,179.361,124.5445,176.157,200
3097,194.7185,218.73575,248.578,279.41225,179.409,130.21875,148.371,200
3098,192.4455,219.2255,249.9765,282.7516667,178.10575,121.9695,169.00225,200
3099,193.043,212.372,245.29275,284.70375,179.13025,114.35275,147.04825,200
3100,192.30125,185.34675,246.894,288.1103333,177.5305,146.1155,148.5875,200
3101,190.78725,164.69075,244.45725,276.2615,178.47275,124.17875,149.83775,200
3102,191.45075,218.39225,243.8505,277.4153333,177.522,118.7925,148.09275,200
3103,195.9385,228.3685,243.3155,279.04625,178.57025,117.346,152.3915,200
3104,192.7485,227.537,242.7725,285.7443333,177.0085,113.2495,167.12325,200
3105,191.34625,219.24425,244.22075,281.17975,178.02025,127.407,163.565,200
3106,197.10925,184.77775,241.88825,273.4196667,178.916,125.51125,163.73175,200
3107,193.90325,214.0695,243.97175,274.15725,178.454,117.96525,177.2225,200
3108,194.44,206.12375,259.5525,284.9206667,177.96575,133.8995,149.479,200
3109,198.874,215.52375,265.8006667,280.99725,181.85225,131.5605,152.8975,200
3110,195.158,191.99775,253.75225,282.792,179.85875,139.81775,160.363,200
3111,198.6845,216.6715,250.74625,279.93225,179.4825,131.52125,153.4775,200
3112,196.78775,200.39325,248.05375,281.3923333,179.908,117.239,150.10275,200
3113,203.16225,167.63025,247.32375,282.90375,182.115,124.57525,159.61925,200
3114,193.23925,169.12175,237.098,281.178,182.8475,113.9705,176.8575,200
3115,196.11325,167.4025,239.66375,283.333,180.705,117.33925,187.4945,200
3116,200.52775,194.876,236.38875,281.5313333,179.0785,122.24175,159.3635,200
3117,196.343,223.18575,241.1605,287.68025,178.9275,138.807,170.3265,200
3118,195.097,195.73575,240.168,277.7576667,177.53175,119.05375,151.607,200
3119,196.55975,206.06425,233.88125,281.2195,179.4755,130.7685,154.64275,200
3120,191.29,208.3565,229.81675,281.2033333,178.412,143.29875,177.7425,200
3121,197.685,218.57675,221.59975,272.50225,179.1595,138.00175,156.92975,200
3122,199.43475,189.41125,218.921,282.571,178.56825,123.3015,175.49625,200
3123,206.1855,169.37675,224.77725,289.1145,178.676,131.10875,162.6895,200
3124,190.599,209.4425,221.397,283.904,177.50025,138.8295,159.47275,200
3125,194.9305,191.641,222.187,288.5796667,178.64975,131.349,155.38875,200
3126,192.9735,196.3145,221.75725,289.796,178.623,150.5655,157.119,200
3127,193.15,186.28525,226.87375,281.967,177.25825,125.6055,155.255,200
3128,194.32025,216.45375,223.257,286.6805,174.70775,119.9955,154.93,200
3129,191.167,192.066,229.78625,298.748,174.206,118.058,152.49725,200
3130,194.684,188.08675,225.61,292.183,174.1715,137.32375,167.01225,200
